Throughput,Response time (ms),Queue time (ms),Queue length
6140.33333333,4253.87666667,1699.78666667,8.0
6157.66666667,4227.61666667,1691.08,7.0
6081.0,4201.42666667,1654.10333333,5.33333333333
6233.0,4156.54333333,1656.28333333,9.0
6270.0,4120.04333333,1632.23666667,8.66666666667
6212.66666667,4188.87,1676.06,8.0
6265.66666667,4121.47333333,1636.22333333,11.0
6125.0,4256.05,1701.5,8.0
6262.66666667,4141.93,1651.20333333,12.3333333333
6136.33333333,4244.18333333,1706.06666667,14.0
6117.66666667,4299.77333333,1739.87333333,8.0
6133.66666667,4268.83,1718.39666667,10.6666666667
6202.66666667,4185.43333333,1668.18,14.6666666667
6189.0,4220.4,1698.24666667,8.0
6074.66666667,4272.35,1707.63666667,8.66666666667
6181.66666667,4197.46,1673.90666667,9.66666666667
6207.66666667,4190.19666667,1673.09666667,12.0
6097.66666667,4275.21333333,1721.44666667,9.0
6201.33333333,4198.27333333,1684.19666667,10.6666666667
6197.0,4210.48666667,1689.04666667,10.0
6097.33333333,4290.75,1729.78,9.33333333333
6153.0,4228.55333333,1690.82333333,10.6666666667
6213.66666667,4206.01666667,1689.59,8.66666666667
6155.66666667,4238.99,1703.19666667,13.6666666667
6113.33333333,4264.62,1705.4,11.6666666667
6093.33333333,4242.96666667,1692.05666667,8.33333333333
6087.66666667,4298.43,1732.67333333,12.0
5936.66666667,4409.64666667,1778.54666667,9.0
6106.66666667,4256.37,1707.64333333,9.66666666667
6253.33333333,4111.44,1619.33,17.0
6251.0,4156.57333333,1655.67,10.3333333333
6251.66666667,4159.52333333,1669.89,13.3333333333
6173.33333333,4222.77666667,1695.18333333,17.6666666667
6190.0,4189.51666667,1669.98,8.33333333333
6148.33333333,4226.23666667,1688.61666667,9.0
6172.33333333,4224.29333333,1690.39,11.0
6181.0,4207.35333333,1690.62666667,8.0
6099.66666667,4271.85333333,1719.26,13.3333333333
6189.66666667,4239.41333333,1705.07333333,12.0
6235.0,4174.68333333,1667.82333333,10.3333333333
6096.33333333,4262.3,1707.96,18.3333333333
6155.0,4245.24333333,1707.52333333,10.6666666667
6230.66666667,4205.36333333,1691.70333333,7.66666666667
6148.33333333,4243.47,1704.80333333,16.0
6078.33333333,4296.71333333,1732.49,14.6666666667
5986.66666667,4341.76,1739.89333333,19.6666666667
6182.0,4222.48666667,1696.02333333,11.0
6142.0,4242.95666667,1705.27333333,8.0
6050.33333333,4315.81,1734.79,10.6666666667
6103.0,4280.61333333,1721.79333333,11.0
6058.0,4236.95333333,1676.23,10.3333333333
6088.66666667,4291.97,1731.91666667,12.6666666667
6103.33333333,4315.44666667,1754.25333333,9.0
6229.33333333,4197.24333333,1686.11666667,11.0
6121.66666667,4262.43,1704.32,7.33333333333
6226.33333333,4190.96,1682.22666667,11.6666666667
6296.66666667,4144.12,1662.67333333,8.0
6201.33333333,4219.91,1697.19333333,12.3333333333
6184.66666667,4203.15666667,1676.96666667,8.33333333333
6208.33333333,4203.37,1684.86333333,10.3333333333
6191.0,4180.67666667,1669.46333333,13.3333333333
6126.0,4286.79,1734.99333333,12.3333333333
6180.0,4179.21333333,1662.67333333,10.0
6121.66666667,4245.51,1703.22,6.66666666667
6164.66666667,4218.76,1684.73666667,8.0
6109.66666667,4254.67,1698.82666667,8.0
6282.33333333,4119.16,1637.62666667,13.3333333333
6270.33333333,4133.28333333,1645.66666667,12.3333333333
6168.33333333,4221.11666667,1691.68333333,8.0
6074.33333333,4300.55,1730.52,8.66666666667
6154.66666667,4235.19333333,1695.47333333,11.6666666667
6163.33333333,4220.41,1687.24666667,8.0
6185.0,4210.48666667,1681.60333333,7.0
6269.66666667,4137.28666667,1643.27333333,8.0
6065.0,4288.04,1720.68,8.0
6123.33333333,4252.98666667,1702.53666667,9.0
6196.66666667,4196.72,1680.66,6.33333333333
6159.33333333,4222.21666667,1690.41,16.3333333333
6166.0,4251.29666667,1709.31666667,15.0
6210.66666667,4210.00666667,1689.48333333,10.0
