Repetition,Client,Subclient,Average Throughput,Std Throughput,Average Latency,Std Latency
1,1,1,1049.925,62.1412794171,3.814625,0.242324940075
1,1,2,1247.7125,40.6127727461,3.201,0.103759702917
1,1,Total,2297.6375,81.313153645,3.5078125,0.141974867962
1,2,1,1102.2625,63.1022364646,3.63475,0.2247416238
1,2,2,1311.925,49.3483548518,3.0465,0.115693834283
1,2,Total,2414.1875,88.6008106015,3.340625,0.137349169287
1,3,1,971.575,60.8034340719,4.127125,0.286021127617
1,3,2,1151.4375,40.8141337365,3.471,0.123160901243
1,3,Total,2123.0125,78.799134762,3.7990625,0.164874508761
1,Total,Total,6834.8375,220.879051831,3.54916666667,0.131998593523
2,1,1,1049.1625,60.9491266902,3.81725,0.240905333579
2,1,2,1089.5625,330.698411067,3.74581081081,3.40839334936
2,1,Total,2138.725,347.398978122,3.77614864865,1.71032231748
2,2,1,1091.55,59.4959630585,3.66875,0.211045468735
2,2,2,1147.9375,348.097699939,4.24472972973,9.14823258969
2,2,Total,2239.4875,361.572654735,3.95385135135,4.58029008079
2,3,1,974.5875,50.580351854,4.108,0.221390313442
2,3,2,1007.825,303.372636092,4.49472972973,7.49077573812
2,3,Total,1982.4125,314.005712024,4.29871621622,3.75509900466
2,Total,Total,6360.625,1011.7188329,3.68776255708,0.607084793027
3,1,1,1053.425,60.5627146441,3.80125,0.237904219638
3,1,2,1170.9375,61.9639224862,3.418375,0.192086766721
3,1,Total,2224.3625,96.9067467377,3.6098125,0.168429912085
3,2,1,1091.8625,63.6473161605,3.669625,0.225087570863
3,2,2,1231.55,66.4971494583,3.250875,0.194286710686
3,2,Total,2323.4125,106.446955204,3.46025,0.169739002925
3,3,1,983.5375,50.9849676903,4.069875,0.220359279417
3,3,2,1090.7875,65.026322567,3.675375,0.265763498889
3,3,Total,2074.325,94.0246096253,3.872625,0.19589614757
3,Total,Total,6622.1,274.672490824,3.6475625,0.16375257135
Total,Total,Total,6605.85416667,346.312127386,3.62795281583,0.195640476719
