[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   4  91   2   2   0|   0     0 |  47k 9736k|1510860211
  1   4  91   0   4   0| 297k 4113k|   0     0 |1510860212
  2   3  92   0   3   0| 297k 4583k|   0     0 |1510860213
  1   3  92   0   4   0| 313k 4885k|   0     0 |1510860214
  1   4  92   0   3   0| 321k 4980k|   0     0 |1510860215
  2   4  89   0   5   0| 315k 4928k|   0     0 |1510860216
  1   4  90   2   3   0| 315k 4918k|   0    16k|1510860217
  1   3  92   0   4   0| 316k 4893k|   0     0 |1510860218
  2   3  92   0   3   0| 313k 4869k|   0     0 |1510860219
  1   4  92   0   3   0| 319k 4960k|   0     0 |1510860220
  1   4  91   0   4   0| 337k 5354k|   0     0 |1510860221
  2   3  88   3   4   0| 337k 5299k|   0    12k|1510860222
  1   4  91   0   4   0| 327k 5151k|   0     0 |1510860223
  2   4  91   0   3   0| 310k 4786k|   0     0 |1510860224
  1   4  91   0   4   0| 323k 5111k|   0     0 |1510860225
  1   3  92   0   4   0| 324k 5111k|   0     0 |1510860226
  2   3  92   0   3   0| 311k 4843k|   0     0 |1510860227
  1   4  89   2   4   0| 326k 5128k|   0    12k|1510860228
  1   3  93   0   3   0| 316k 4931k|   0     0 |1510860229
  1   3  92   0   4   0| 308k 4790k|   0     0 |1510860230
  2   4  90   0   4   0| 310k 4918k|   0     0 |1510860231
  1   3  92   0   4   0| 329k 5187k|   0     0 |1510860232
  1   4  92   0   3   0| 329k 5190k|   0     0 |1510860233
  2   3  90   1   4   0| 327k 5144k|   0    12k|1510860234
  1   4  91   0   4   0| 320k 5053k|   0     0 |1510860235
  1   4  91   0   4   0| 312k 4855k|   0    28k|1510860236
  2   3  92   0   3   0| 315k 4954k|   0     0 |1510860237
  1   3  92   0   4   0| 332k 5217k|   0     0 |1510860238
  1   4  92   0   3   0| 308k 4816k|   0     0 |1510860239
  2   3  90   2   3   0| 318k 4993k|   0    12k|1510860240
  1   3  93   0   3   0| 310k 4836k|   0  8192B|1510860241
  1   4  91   0   4   0| 323k 5088k|   0     0 |1510860242
  2   3  92   0   3   0| 312k 4827k|   0     0 |1510860243
  1   3  93   0   3   0| 325k 5134k|   0     0 |1510860244
  1   3  93   0   3   0| 305k 4714k|   0     0 |1510860245
  2   4  87   3   4   0| 314k 4918k|   0    16k|1510860246
  1   4  91   0   4   0| 324k 5072k|   0     0 |1510860247
  2   4  91   0   3   0| 323k 5144k|   0     0 |1510860248
  1   3  92   0   4   0| 315k 4941k|   0     0 |1510860249
  1   4  91   0   4   0| 323k 5075k|   0     0 |1510860250
  2   3  92   0   3   0| 324k 5079k|   0     0 |1510860251
  1   4  89   2   4   0| 326k 5131k|   0    20k|1510860252
  1   3  93   0   3   0| 324k 5131k|   0     0 |1510860253
  2   4  90   0   4   0| 309k 4819k|   0     0 |1510860254
  2   3  91   0   4   0| 317k 4941k|   0     0 |1510860255
  1   4  91   0   4   0| 322k 5065k|   0     0 |1510860256
  1   3  92   0   4   0| 323k 5092k|   0     0 |1510860257
  2   4  88   3   3   0| 315k 4918k|   0    12k|1510860258
  1   3  92   0   4   0| 324k 5105k|   0     0 |1510860259
  1   4  92   0   3   0| 320k 5059k|   0     0 |1510860260
  2   4  90   0   4   0| 338k 5348k|   0     0 |1510860261
  1   3  93   0   3   0| 294k 4531k|   0     0 |1510860262
  1   3  93   0   3   0| 317k 4984k|   0     0 |1510860263
  1   3  90   3   3   0| 319k 5049k|   0    12k|1510860264
  2   4  90   0   4   0| 318k 4951k|   0     0 |1510860265
  1   3  93   0   3   0| 319k 5006k|   0     0 |1510860266
  1   4  92   0   3   0| 327k 5131k|   0     0 |1510860267
  2   3  92   0   3   0| 319k 5001k|   0     0 |1510860268
  1   3  92   0   4   0| 315k 4944k|   0     0 |1510860269
  1   4  91   1   3   0| 313k 4885k|   0    12k|1510860270
  2   3  91   0   4   0| 304k 4741k|   0     0 |1510860271
  1   3  93   0   3   0| 319k 5016k|   0  8192B|1510860272
  1   3  93   0   3   0| 313k 4872k|   0     0 |1510860273
  1   4  91   0   4   0| 310k 4829k|   0     0 |1510860274
  1   3  93   0   3   0| 322k 5075k|   0     0 |1510860275
  2   4  87   3   4   0| 329k 5167k|   0    12k|1510860276
  1   4  91   0   4   0| 313k 4924k|   0  4096B|1510860277
  1   3  93   0   3   0| 323k 5065k|   0     0 |1510860278
  2   3  92   0   3   0| 307k 4744k|   0     0 |1510860279
  1   3  92   0   4   0| 306k 4750k|   0     0 |1510860280
  2   4  91   0   3   0| 320k 5003k|   0     0 |1510860281
  1   3  90   3   3   0| 315k 4898k|   0    12k|1510860282
  1   3  92   0   4   0| 320k 5006k|   0     0 |1510860283
  1   3  92   0   4   0| 321k 5016k|   0     0 |1510860284
  2   4  91   0   3   0| 316k 4960k|   0     0 |1510860285
  1   3  93   0   3   0| 320k 4997k|   0     0 |1510860286
  1   3  93   0   3   0| 321k 4997k|   0     0 |1510860287
  2   4  87   3   4   0| 313k 4878k|   0    12k|1510860288
  1   4  92   0   3   0| 318k 5003k|   0     0 |1510860289
  1   3  93   0   3   0| 314k 4947k|   0     0 |1510860290
  1   4  91   0   4   0| 314k 4909k|   0     0 |1510860291
  2   3  92   0   3   0| 330k 5190k|   0     0 |1510860292
  1   4  91   0   4   0| 320k 5040k|   0     0 |1510860293
  1   3  90   3   3   0| 318k 4970k|   0  8192B|1510860294
  2   3  90   1   4   0| 315k 4924k|   0  4096B|1510860295
  1   4  91   0   4   0| 317k 4954k|   0     0 |1510860296
  1   3  93   0   3   0| 331k 5207k|   0     0 |1510860297
  1   4  91   0   4   0| 329k 5174k|   0     0 |1510860298
  2   3  90   0   5   0| 322k 5026k|   0     0 |1510860299
  1   4  90   2   3   0| 312k 4820k|   0  8192B|1510860300
  1   3  92   0   4   0| 306k 4809k|   0  4096B|1510860301
