[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  96   0   1   0|   0     0 |4052B 3776k|1511001624
  4   3  93   0   0   0|7104B   13k|   0  4096B|1511001625
  0   0 100   0   0   0|   0     0 |   0     0 |1511001626
 18  13  64   0   5   0|6469k   16M|   0     0 |1511001627
  9  10  73   0   8   0|8582k   21M|   0    96k|1511001628
  5   6  82   0   7   0|8492k   21M|   0   176k|1511001629
  7   8  78   0   8   0|8491k   21M|   0     0 |1511001630
  6   7  82   0   7   0|8728k   22M|   0     0 |1511001631
  3   5  85   0   7   0|8511k   21M|   0     0 |1511001632
  4   5  83   0   8   0|9033k   23M|   0     0 |1511001633
  3   5  81   0  10   0|8456k   21M|   0    32k|1511001634
  3   6  83   0   8   0|8673k   22M|   0     0 |1511001635
  3   6  84   0   7   0|8639k   22M|   0     0 |1511001636
  4   6  82   0   8   0|8810k   22M|   0     0 |1511001637
  4   6  82   0   8   0|9099k   23M|   0     0 |1511001638
  3   5  85   0   7   0|8583k   21M|   0    56k|1511001639
  3   5  85   0   6   0|8748k   22M|   0    32k|1511001640
  3   5  85   0   7   0|9037k   23M|   0     0 |1511001641
  3   6  84   0   7   0|9501k   24M|   0     0 |1511001642
  3   5  78   0  14   0|7042k   18M|   0     0 |1511001643
  3   5  85   0   7   0|8634k   22M|   0     0 |1511001644
  3   6  84   0   8   0|9140k   23M|   0     0 |1511001645
  4   6  84   1   7   0|8634k   22M|   0    16k|1511001646
  4   6  83   0   7   0|8595k   21M|   0     0 |1511001647
  3   5  85   0   7   0|9040k   23M|   0     0 |1511001648
  3   6  84   0   8   0|8845k   22M|   0    16k|1511001649
  2   6  84   0   8   0|9000k   23M|   0     0 |1511001650
  3   6  84   0   7   0|9135k   23M|   0    28k|1511001651
  3   6  83   0   8   0|8567k   21M|   0     0 |1511001652
  3   5  84   0   8   0|9560k   24M|   0     0 |1511001653
  2   5  85   0   7   0|9028k   23M|   0  8192B|1511001654
  2   5  83   0   9   0|9433k   24M|   0     0 |1511001655
  2   5  85   0   7   0|8928k   22M|   0    32k|1511001656
  2   6  84   0   8   0|8865k   22M|   0     0 |1511001657
  2   5  86   0   6   0|8877k   22M|   0     0 |1511001658
  2   5  86   0   7   0|8987k   22M|   0    40k|1511001659
  3   5  85   0   7   0|8914k   22M|   0     0 |1511001660
  3   5  85   0   7   0|9082k   23M|   0    24k|1511001661
  2   6  84   0   8   0|8784k   22M|   0     0 |1511001662
  2   5  86   0   7   0|9332k   23M|   0     0 |1511001663
  2   6  84   0   8   0|8132k   20M|   0     0 |1511001664
  3   6  86   0   6   0|9295k   23M|   0     0 |1511001665
  3   5  86   0   6   0|9206k   23M|   0     0 |1511001666
  3   6  83   0   8   0|8849k   22M|   0    16k|1511001667
  3   5  85   0   7   0|9202k   23M|   0     0 |1511001668
  2   5  87   0   7   0|8458k   21M|   0  8192B|1511001669
  3   6  84   0   8   0|9878k   25M|   0     0 |1511001670
  3   5  84   0   9   0|8429k   21M|   0     0 |1511001671
  3   6  84   0   8   0|9193k   23M|   0    28k|1511001672
  3   5  85   0   7   0|9331k   23M|   0     0 |1511001673
  2   6  85   0   7   0|8564k   21M|   0    44k|1511001674
  3   6  84   0   8   0|9258k   23M|   0     0 |1511001675
  3   5  84   0   8   0|9604k   24M|   0     0 |1511001676
  3   5  84   0   7   0|9234k   23M|   0    16k|1511001677
  3   5  85   0   7   0|9223k   23M|   0     0 |1511001678
  3   5  85   0   7   0|9239k   23M|   0     0 |1511001679
  3   6  84   0   7   0|9710k   24M|   0     0 |1511001680
  3   6  84   0   8   0|9702k   24M|   0     0 |1511001681
  2   6  84   0   8   0|9548k   24M|   0    16k|1511001682
  3   6  82   0  10   0|9342k   23M|   0     0 |1511001683
  3   6  84   0   8   0|9476k   24M|   0     0 |1511001684
  3   6  83   0   8   0|9080k   23M|   0     0 |1511001685
  4   6  83   0   7   0|9086k   23M|   0     0 |1511001686
  3   5  83   0   9   0|9082k   23M|   0    16k|1511001687
  3   5  84   0   8   0|9270k   23M|   0     0 |1511001688
  2   5  85   0   7   0|9059k   23M|   0    20k|1511001689
  2   6  84   0   8   0|8932k   22M|   0     0 |1511001690
  3   6  85   0   7   0|8878k   22M|   0     0 |1511001691
  3   5  85   0   7   0|9063k   23M|   0    16k|1511001692
  2   7  83   0   8   0|7786k   19M|   0     0 |1511001693
  3   5  85   0   7   0|9354k   23M|   0     0 |1511001694
  3   5  85   0   7   0|9431k   24M|   0    16k|1511001695
  3   5  86   0   6   0|9415k   24M|   0     0 |1511001696
  3   6  85   0   7   0|9069k   23M|   0    24k|1511001697
  3   6  83   0   8   0|9580k   24M|   0     0 |1511001698
