Threads: 64, Sharded reads: false, Number of Memcached servers: 3.

All measures in microseconds.
  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
 55975      0      0       0  55975  55975   9772.84  2820.18   6903.25     18
  1709      0      0       0   1709   1709   9487.85  2443.18   7015.55     32
     0      0      0       0      0      0       NaN      NaN       NaN     32
     0      0      0       0      0      0       NaN      NaN       NaN     32
     0      0      0       0      0      0       NaN      NaN       NaN     32
     0      0      0       0      0      0       NaN      NaN       NaN     32
     0      0      0       0      0      0       NaN      NaN       NaN     32
     0      0      0       0      0      0       NaN      NaN       NaN     32
     0      0      0       0      0      0       NaN      NaN       NaN     32
     0      0      0       0      0      0       NaN      NaN       NaN     32
     0      0      0       0      0      0       NaN      NaN       NaN     32
     0      0      0       0      0      0       NaN      NaN       NaN     32
     0      0      0       0      0      0       NaN      NaN       NaN     32
     0      0      0       0      0      0       NaN      NaN       NaN     32
  1682      0      0       0   1682   1682 655764.45 259254.73 396401.73     31
  7723      0      0       0   7723   7723  35934.51  2274.03  33625.65     32
  7115      0      0       0   7115   7115   9650.52  2273.93   7336.97     32
  7063      0      0       0   7063   7063  10335.50  2555.87   7723.18      0
  6578      0      0       0   6578   6578  10242.87  2958.53   7248.72     32
  7442      0      0       0   7442   7442   9546.26  2426.66   7060.16      4
  6894      0      0       0   6894   6894   9839.02  3199.31   6599.29     32
  6977      0      0       0   6977   6977   9452.72  2683.07   6731.97     11
  7017      0      0       0   7017   7017   9647.16  2572.48   7025.67     27
  7919      0      0       0   7919   7919   8747.85  2144.81   6561.41      0
  7148      0      0       0   7148   7148   9656.81  2467.95   7147.40      0
  7727      0      0       0   7727   7727   9001.81  2188.67   6775.88      0
  5792      0      0       0   5792   5792  10482.82  2610.76   7802.90      0
  8031      0      0       0   8031   8031   9536.02  1881.29   7612.57      0
  6707      0      0       0   6707   6707   9490.56  2744.88   6705.98      8
  7326      0      0       0   7326   7326   9294.83  2152.65   7105.52     14
  7211      0      0       0   7211   7211   9740.32  2583.54   7111.08      0
  7205      0      0       0   7205   7205   9844.48  2416.13   7378.43     71
  7384      0      0       0   7384   7384   9294.34  2374.76   6881.64     32
  7507      0      0       0   7507   7507   8975.62  2320.74   6614.20      7
  7895      0      0       0   7895   7895   8970.98  2170.03   6762.58     15
  7841      0      0       0   7841   7841   8809.37  2075.20   6678.21     11
  7448      0      0       0   7448   7448   9552.41  2504.33   7008.59      8
  7587      0      0       0   7587   7587   8885.39  2140.22   6704.52      8
  7549      0      0       0   7549   7549   9321.73  2182.74   7110.16     10
  7701      0      0       0   7701   7701   9113.21  2204.20   6872.32      7
  7765      0      0       0   7765   7765   9310.78  1963.22   7299.86     18
  7661      0      0       0   7661   7661   9401.14  2139.53   7219.07     29
  7609      0      0       0   7609   7609   9241.25  2286.43   6918.10      0
  7164      0      0       0   7164   7164   9546.20  2509.19   7001.91     28
  7528      0      0       0   7528   7528   9436.97  2470.44   6919.37     30
  7732      0      0       0   7732   7732   9296.12  2039.63   7220.10     17
  6838      0      0       0   6838   6838  10853.93  3219.34   7581.30      1
  7722      0      0       0   7722   7722   8953.62  1901.89   7000.41     12
  7658      0      0       0   7658   7658   9169.21  2018.10   7114.88      0
  7541      0      0       0   7541   7541   8649.33  1998.73   6616.33     52
  7248      0      0       0   7248   7248   8894.62  2297.86   6546.90     15
  7148      0      0       0   7148   7148   9628.71  2694.20   6895.79      2
  7506      0      0       0   7506   7506   8983.94  2398.02   6550.74     15
  7454      0      0       0   7454   7454   9408.98  2225.86   7143.30      0
  6675      0      0       0   6675   6675  10839.03  2870.57   7892.37     16
  7160      0      0       0   7160   7160   9554.49  2345.47   7169.45      1
  7406      0      0       0   7406   7406   9362.44  1959.41   7366.09      5
  6772      0      0       0   6772   6772  10620.60  2961.22   7621.59     12
  7996      0      0       0   7996   7996   9041.72  1901.18   7094.09     10
  7385      0      0       0   7385   7385   9213.09  2519.56   6663.34      0
  7464      0      0       0   7464   7464   9357.15  2177.45   7148.83     88
  7339      0      0       0   7339   7339   9711.27  2442.34   7237.74     13
  7393      0      0       0   7393   7393   9631.32  2472.24   7115.70     34
  7145      0      0       0   7145   7145   9753.15  2597.30   7110.92      8
  7743      0      0       0   7743   7743   9076.55  2207.99   6834.57      2
  7133      0      0       0   7133   7133   9739.35  2879.90   6829.36     32
  7509      0      0       0   7509   7509   9239.08  2398.81   6804.49     32
  6941      0      0       0   6941   6941  10180.01  2534.21   7607.73     76
  7123      0      0       0   7123   7123   9952.53  2856.76   7065.32     10
  7272      0      0       0   7272   7272   9856.52  2316.86   7504.57     22
  6699      0      0       0   6699   6699  10306.58  2769.87   7478.98     50
  7151      0      0       0   7151   7151   9529.29  2341.33   7146.74     19
  6377      0      0       0   6377   6377  11110.77  3040.83   8033.43     16
  7542      0      0       0   7542   7542   9422.35  2460.59   6926.26      6
  7323      0      0       0   7323   7323   9250.53  2404.01   6800.13     24
  7357      0      0       0   7357   7357   9835.74  2223.33   7564.73     28
  7924      0      0       0   7924   7924   9137.85  2047.03   7051.06     15
  7337      0      0       0   7337   7337   9600.90  2304.45   7259.74     27
  6960      0      0       0   6960   6960   9838.17  2525.37   7253.03      0
  7365      0      0       0   7365   7365   9316.96  2665.23   6606.21      3
  7345      0      0       0   7345   7345   9856.82  2484.80   7321.80     21
  6702      0      0       0   6702   6702  10274.93  2789.71   7422.16      0
  1636      0      0       0   1636   1636   6107.55   888.68   5171.64      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
