Throughput,Latency
7822,5.11
7700,5.19
7660,5.23
7665,5.21
7521,5.32
7557,5.28
7902,5.06
7871,5.07
8003,5.01
7398,5.4
7761,5.15
7943,5.03
7923,5.04
7922,5.05
8216,4.87
7809,5.12
7969,5.02
7920,5.05
8039,4.97
7924,5.05
8132,4.92
7897,5.06
7939,5.04
8191,4.88
7827,5.1
7765,5.15
7828,5.11
7580,5.27
7795,5.13
7920,5.05
7723,5.18
7806,5.1
8228,4.87
7798,5.13
8074,4.95
7928,5.05
7988,5.0
7417,5.4
8005,4.99
7026,5.7
7919,5.04
8033,4.97
7921,5.05
7981,5.01
7569,5.28
7862,5.07
8112,4.95
8364,4.78
7797,5.12
7694,5.2
7706,5.19
7895,5.06
7843,5.1
8129,4.92
7694,5.18
8139,4.92
7894,5.04
7833,5.13
7789,5.12
8291,4.84
7893,5.04
8033,4.97
7935,5.07
7902,5.05
7796,5.13
8033,4.97
7874,5.08
8034,4.97
7949,5.04
7729,5.17
8138,4.91
7904,5.06
7835,5.11
7830,5.1
7691,5.21
7836,5.1
7979,5.01
7826,5.11
7767,5.14
7706,5.2
