Throughput,Latency
5844,3.42
5561,3.59
5404,3.7
5670,3.52
5536,3.6
5595,3.57
5614,3.56
5827,3.42
5600,3.57
5793,3.44
5840,3.41
5835,3.43
5671,3.53
5549,3.6
5527,3.62
5796,3.44
5744,3.48
5686,3.51
5900,3.38
5670,3.51
6012,3.32
5727,3.49
5931,3.37
5855,3.41
6058,3.3
6100,3.27
6143,3.25
5892,3.39
5562,3.6
5399,3.69
5745,3.46
5705,3.52
4998,3.98
5650,3.54
5721,3.49
5694,3.5
5725,3.49
5556,3.59
5690,3.51
6008,3.32
5590,3.57
5571,3.59
5617,3.56
5437,3.67
5633,3.55
5451,3.67
5604,3.56
5778,3.46
5808,3.43
5629,3.55
5454,3.66
5814,3.44
5703,3.5
5712,3.49
5765,3.47
5685,3.51
5685,3.51
5602,3.57
5452,3.66
5827,3.43
5735,3.48
5840,3.42
5680,3.52
5641,3.54
5658,3.52
5821,3.43
5932,3.37
5610,3.56
5946,3.36
5849,3.41
5559,3.59
5665,3.53
5601,3.56
5490,3.64
5518,3.62
5555,3.6
5900,3.38
5718,3.49
5614,3.54
5529,3.63
