Throughput,Latency
8027,3.98
13161,2.43
12697,2.52
12237,2.63
9678,3.28
12615,2.54
12774,2.5
8235,3.88
11724,2.74
12380,2.56
11911,2.7
12132,2.61
13110,2.46
12493,2.55
13183,2.44
10163,3.12
10281,3.12
8460,3.72
11933,2.7
11820,2.7
12304,2.6
11797,2.7
9200,2.63
7191,5.53
10241,3.12
11992,2.65
12829,2.51
10777,2.95
11771,2.71
11419,2.79
10903,2.92
9904,3.23
9488,3.36
10350,3.09
7027,4.54
11494,2.79
9581,3.32
8749,3.65
9902,3.22
12719,2.51
10591,3.01
10295,3.11
7986,4.01
10640,3.0
9975,3.19
11909,2.68
9488,3.37
10389,3.06
10985,2.92
11573,2.75
5886,4.74
8665,4.14
9993,3.21
9713,3.28
9240,3.46
10067,3.16
9160,3.49
9651,3.28
9767,3.28
10025,3.18
11408,2.8
11291,2.83
9610,3.32
10210,3.12
9543,3.33
9804,3.28
11914,2.68
10767,2.96
9835,3.25
11397,2.81
9371,3.41
8378,3.8
9751,3.27
10200,3.12
9219,3.49
10136,3.14
9327,3.43
9860,3.23
10195,3.14
12442,2.56
