Throughput,Latency
13218,3.64
13054,3.67
12380,3.89
11609,4.13
12966,3.7
12565,3.8
12228,3.95
12704,3.76
12398,3.87
12744,3.75
12790,3.76
12444,3.85
12679,3.78
12780,3.77
12745,3.76
12473,3.84
12843,3.73
13152,3.66
11611,4.1
11428,4.22
11912,4.01
12958,3.71
12008,4.0
10926,4.37
11701,4.1
12308,3.9
12486,3.85
11018,4.34
11579,4.16
11196,4.26
12771,3.78
12183,3.94
12327,3.88
11107,4.32
12490,3.85
12452,3.85
11634,4.11
12380,3.89
11989,4.0
12451,3.83
13286,3.63
12627,3.79
12383,3.88
11660,4.08
12430,3.89
12282,3.91
12537,3.83
13561,3.54
12492,3.84
12784,3.75
12892,3.71
12937,3.69
12996,3.71
12889,3.7
13020,3.7
13323,3.58
13154,3.65
12881,3.73
12915,3.71
12754,3.76
13316,3.61
12877,3.72
12814,3.74
13010,3.69
12833,3.72
13081,3.67
13215,3.63
12955,3.72
12512,3.83
12799,3.74
13045,3.67
13018,3.7
12577,3.79
12201,3.96
12837,3.74
13130,3.65
12174,3.95
12676,3.77
13223,3.64
12585,3.82
