Throughput,Latency
3839,8.34
3824,8.36
3595,8.91
3918,8.15
3898,8.2
3697,8.64
3629,8.82
3715,8.61
3723,8.58
3661,8.73
3693,8.67
3691,8.67
3793,8.42
3756,8.51
3673,8.7
3718,8.61
3623,8.82
3581,8.94
3529,9.05
3595,8.88
3627,8.82
3524,9.1
3576,8.92
3609,8.87
3599,8.89
3734,8.57
3742,8.54
3762,8.49
3698,8.64
3752,8.53
3697,8.65
3615,8.85
3668,8.72
3657,8.74
3578,8.93
3660,8.75
3589,8.91
3561,8.97
3616,8.83
3586,8.92
3689,8.67
3641,8.79
3719,8.59
3733,8.56
3766,8.49
3635,8.77
3680,8.72
3669,8.71
3660,8.7
3710,8.67
3642,8.77
3641,8.79
3708,8.63
3692,8.66
3691,8.65
3702,8.65
3777,8.47
3772,8.48
3696,8.65
3558,9.0
3654,8.75
3750,8.54
3826,8.36
3807,8.37
3597,8.92
3778,8.47
3863,8.28
3711,8.61
3697,8.66
3596,8.89
3742,8.55
3704,8.62
3614,8.85
3524,9.09
3589,8.9
3650,8.74
3704,8.65
3615,8.84
3634,8.81
3642,8.78
