Throughput,Latency
3166,5.05
3053,5.24
3240,4.94
3347,4.77
3412,4.7
3252,4.92
2864,5.58
3229,4.95
3143,5.07
3365,4.76
3423,4.68
3300,4.85
3179,5.03
3417,4.67
3347,4.77
3320,4.81
3363,4.76
3272,4.89
3312,4.82
3338,4.79
3458,4.63
3401,4.7
3434,4.65
3366,4.75
3425,4.67
3291,4.84
3433,4.66
3390,4.72
3396,4.71
3410,4.69
3379,4.73
3325,4.82
3520,4.54
3446,4.64
3297,4.85
3346,4.78
3249,4.92
3365,4.75
3430,4.66
3389,4.71
3323,4.82
3367,4.76
3344,4.77
3325,4.81
3285,4.86
3369,4.75
3304,4.84
3341,4.79
3318,4.81
3339,4.8
3357,4.75
3287,4.86
3348,4.78
3299,4.84
3346,4.78
3307,4.84
3318,4.82
3386,4.71
3403,4.69
3254,4.93
3281,4.88
3433,4.64
3510,4.56
3242,4.93
3368,4.75
3365,4.75
3356,4.76
3340,4.79
3409,4.69
3362,4.75
3339,4.8
3469,4.61
3331,4.8
3230,4.95
3261,4.9
3274,4.88
3342,4.79
3445,4.65
3121,5.09
3214,4.99
