[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   4  89   3   2   0|   0     0 |  84k   17M|1510572889
  1   3  93   0   3   0| 466k 5701k|   0     0 |1510572890
  2   4  90   0   4   0| 521k 6095k|   0     0 |1510572891
  2   4  91   0   3   0| 516k 6284k|   0     0 |1510572892
  2   5  89   0   4   0| 647k 7847k|   0     0 |1510572893
  2   5  89   0   4   0| 637k 7827k|   0     0 |1510572894
  2   4  87   2   5   0| 671k 8238k|   0    16k|1510572895
  2   5  89   0   4   0| 675k 8139k|   0     0 |1510572896
  1   5  90   0   4   0| 636k 7625k|   0     0 |1510572897
  2   4  90   0   4   0| 630k 7542k|   0     0 |1510572898
  2   4  91   0   3   0| 622k 7483k|   0     0 |1510572899
  2   5  89   0   4   0| 637k 7678k|   0     0 |1510572900
  2   4  60  30   4   0| 619k 7393k|   0    12k|1510572901
  1   4  92   0   3   0| 613k 7315k|   0     0 |1510572902
  2   4  89   0   5   0| 614k 7332k|   0     0 |1510572903
  2   5  90   0   3   0| 624k 7399k|   0     0 |1510572904
  2   4  90   0   4   0| 636k 7530k|   0     0 |1510572905
  2   4  91   0   3   0| 632k 7590k|   0     0 |1510572906
  1   4  89   3   3   0| 623k 7519k|   0    12k|1510572907
  2   4  90   0   4   0| 626k 7513k|   0     0 |1510572908
  2   4  91   0   3   0| 620k 7455k|   0     0 |1510572909
  2   4  90   0   4   0| 616k 7351k|   0     0 |1510572910
  2   5  90   0   3   0| 622k 7401k|   0     0 |1510572911
  1   4  91   0   4   0| 618k 7339k|   0     0 |1510572912
  2   4  87   4   3   0| 617k 7304k|   0    12k|1510572913
  2   4  91   0   3   0| 554k 6627k|   0  8192B|1510572914
  1   4  91   0   4   0| 617k 7447k|   0     0 |1510572915
  2   4  91   0   3   0| 581k 7063k|   0     0 |1510572916
  2   4  91   0   3   0| 616k 7557k|   0     0 |1510572917
  2   4  91   0   3   0| 604k 7406k|   0     0 |1510572918
  1   5  87   3   4   0| 631k 7762k|   0    32k|1510572919
  2   4  91   0   3   0| 614k 7506k|   0     0 |1510572920
