Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,675.4541666666667,26.245341952393144,2.9574583333333333,0.1219154927725092
2,647.8416666666667,17.44495027501165,3.0801250000000002,0.08390810499398738
Total,1323.2958333333333,37.07202058965388,3.0187916666666665,0.12123838356997794
