Throughput,Response time (ms),Queue time (ms),Queue length
7700.66666667,6903.12333333,4861.235,21.1666666667
7582.33333333,7000.235,4929.36333333,19.8333333333
7803.0,6820.06833333,4802.82,18.6666666667
7777.66666667,6880.54166667,4854.355,19.0
7831.66666667,6859.75666667,4847.70833333,20.0
7711.33333333,6913.425,4869.96833333,21.1666666667
7855.66666667,6755.70166667,4752.69,18.8333333333
7751.33333333,6937.67833333,4904.34,17.6666666667
7803.66666667,6518.865,4538.23333333,16.1666666667
7811.0,6779.00166667,4757.53166667,22.5
7751.33333333,6954.15666667,4920.99166667,22.6666666667
7705.0,6925.67833333,4882.80666667,21.3333333333
7858.33333333,6809.875,4805.93166667,20.0
7833.0,6847.94833333,4837.19333333,17.3333333333
7770.33333333,6883.73833333,4860.51833333,19.8333333333
7606.66666667,7093.23,5020.88666667,16.3333333333
7727.66666667,6934.38,4893.90333333,20.1666666667
7783.33333333,6880.25666667,4857.00833333,19.0
7700.66666667,6962.53833333,4921.04666667,19.3333333333
7431.33333333,7153.45,5025.26666667,19.3333333333
7557.33333333,7091.14166667,5015.395,19.6666666667
7659.0,6992.34833333,4938.87166667,18.6666666667
7646.66666667,6964.57333333,4913.03333333,17.3333333333
7718.66666667,6937.155,4905.39666667,20.3333333333
7717.33333333,6969.53166667,4930.73666667,19.0
7705.66666667,7000.29666667,4960.03166667,17.3333333333
7684.33333333,6994.23,4948.18833333,20.0
7716.66666667,6992.615,4951.06166667,18.6666666667
7715.0,6858.57166667,4823.55833333,20.0
7641.0,7015.37,4956.33,16.5
7602.0,7015.00666667,4958.78666667,21.1666666667
7490.33333333,7121.815,5018.40833333,14.3333333333
7671.0,6991.33166667,4943.15166667,22.6666666667
7525.66666667,7167.14833333,5076.40166667,18.6666666667
7637.33333333,6993.80333333,4933.91833333,19.6666666667
7628.66666667,7034.78333333,4975.47,17.5
7718.66666667,6935.32166667,4896.61166667,19.5
7787.66666667,6864.36666667,4845.275,19.5
7560.33333333,7073.25833333,4995.76666667,20.0
7740.66666667,6881.705,4848.625,18.0
7758.33333333,6855.94166667,4829.245,20.8333333333
8093.66666667,6958.28833333,4921.69333333,17.0
7822.66666667,6758.175,4756.94833333,18.6666666667
7663.33333333,6977.04166667,4928.575,17.5
7697.0,6940.69833333,4901.52666667,18.3333333333
7841.0,6856.48166667,4848.06666667,19.8333333333
7667.66666667,6969.155,4921.48166667,19.0
7678.0,6974.645,4926.12166667,20.0
7801.66666667,6775.97666667,4764.575,18.5
7646.0,6974.12333333,4916.99166667,18.8333333333
7763.33333333,6937.30333333,4908.94333333,18.5
7658.66666667,6946.91166667,4899.67166667,21.3333333333
7645.0,7005.90666667,4946.10666667,18.6666666667
7612.66666667,7054.51333333,4988.765,17.6666666667
7493.0,7166.74333333,5071.93166667,20.5
7607.0,7085.46166667,5016.02833333,21.1666666667
7563.66666667,7047.86666667,4974.435,19.8333333333
7581.33333333,7083.59166667,5008.165,20.6666666667
7554.66666667,7071.02,4987.13166667,18.6666666667
7614.33333333,7055.83833333,4991.565,22.6666666667
7494.66666667,7194.06166667,5098.86833333,20.6666666667
7503.66666667,7147.48833333,5053.69333333,16.3333333333
7558.66666667,7138.61833333,5051.26,20.1666666667
7579.0,7104.68833333,5027.16,17.3333333333
7525.0,7102.69333333,5023.97,18.0
7540.66666667,7127.33833333,5036.63833333,20.5
7645.66666667,6989.87166667,4933.635,19.0
7555.33333333,7064.21,4983.97,15.6666666667
7625.0,7028.75,4964.17666667,17.3333333333
7552.66666667,7104.48166667,5022.875,18.6666666667
7553.0,7039.54,4959.34,14.5
7672.0,7016.74666667,4966.76,20.1666666667
7647.0,7033.22333333,4976.68666667,17.0
7669.33333333,7036.02333333,4982.88666667,22.6666666667
7673.33333333,7081.97833333,5027.59166667,18.6666666667
7715.0,6976.90833333,4936.63666667,20.5
7674.0,6955.09333333,4903.09333333,17.3333333333
7683.66666667,6929.67333333,4885.45333333,18.6666666667
7639.33333333,6980.28833333,4925.74333333,21.3333333333
7744.0,6939.5,4908.98833333,19.1666666667
