Throughput,latency(ms)
2527.33333333,3.15833333333
2570.33333333,3.10333333333
2552.33333333,3.13
2532.0,3.15166666667
2571.0,3.10333333333
2568.33333333,3.10666666667
2489.0,3.20833333333
2477.66666667,3.19833333333
2486.0,3.23333333333
2526.66666667,3.15833333333
2538.66666667,3.13333333333
2529.0,3.165
2549.33333333,3.12666666667
2578.33333333,3.1
2570.66666667,3.10166666667
2574.33333333,3.105
2578.0,3.095
2578.33333333,3.09333333333
2557.33333333,3.12666666667
2547.0,3.13
2541.66666667,3.14333333333
2544.0,3.13833333333
2599.66666667,3.06833333333
2591.66666667,3.07666666667
2615.0,3.055
2560.0,3.11166666667
2579.0,3.10166666667
2521.33333333,3.17166666667
2610.0,3.05333333333
2598.66666667,3.07833333333
2587.33333333,3.08166666667
2635.0,3.03333333333
2582.0,3.09
2599.66666667,3.06666666667
2573.33333333,3.09833333333
2559.66666667,3.11666666667
2559.66666667,3.11666666667
2525.66666667,3.16333333333
2520.66666667,3.16333333333
2557.66666667,3.12333333333
2542.0,3.14
2556.33333333,3.12333333333
2576.33333333,3.09333333333
2621.0,3.04833333333
2547.66666667,3.13666666667
2585.0,3.09
2581.0,3.09333333333
2574.0,3.10333333333
2585.0,3.09
2585.0,3.09
2537.0,3.12833333333
2543.0,3.155
2503.0,3.195
2553.66666667,3.12666666667
2559.33333333,3.11666666667
2573.0,3.105
2557.0,3.12333333333
2554.33333333,3.125
2585.33333333,3.085
2601.0,3.06833333333
2566.66666667,3.10833333333
2667.0,2.99666666667
2585.33333333,3.08833333333
2604.0,3.065
2582.0,3.09333333333
2589.66666667,3.085
2600.66666667,3.06833333333
2574.66666667,3.10333333333
2645.66666667,3.015
2575.33333333,3.10166666667
2573.33333333,3.10333333333
2545.33333333,3.135
2446.33333333,3.29833333333
2593.0,3.07666666667
2557.66666667,3.12166666667
2569.66666667,3.10666666667
2592.0,3.08
2542.33333333,3.12
2589.66666667,3.10333333333
2574.33333333,3.1
