Throughput,Response time (ms),Queue time (ms),Queue length
7778.0,5432.605,3401.37333333,16.0
7563.66666667,5555.47333333,3491.79666667,10.6666666667
7618.0,5488.31166667,3431.50333333,12.1666666667
7828.66666667,5286.37833333,3287.64333333,12.8333333333
7661.0,5408.67,3369.20666667,14.3333333333
7729.66666667,5474.955,3440.72,12.0
7717.66666667,5424.42833333,3391.55166667,15.6666666667
7745.66666667,5410.96666667,3388.195,13.6666666667
7688.33333333,5499.96833333,3460.04,15.3333333333
7678.66666667,5424.84,3390.24333333,14.0
7760.66666667,5427.18333333,3405.74333333,13.1666666667
7811.0,5366.82166667,3361.39666667,12.8333333333
7699.33333333,5432.66833333,3398.30333333,12.0
7612.0,5513.29333333,3457.75333333,14.0
7588.0,5558.20333333,3489.16166667,14.1666666667
7439.66666667,5630.345,3525.585,12.0
7532.0,5580.07666667,3490.665,15.1666666667
7602.66666667,5525.535,3466.61,12.8333333333
7423.66666667,5609.06333333,3502.93666667,15.6666666667
7611.33333333,5512.27,3448.76,15.0
7668.33333333,5488.02333333,3448.11333333,15.3333333333
7733.0,5430.14833333,3405.63833333,14.5
7728.33333333,5348.09666667,3325.13833333,10.8333333333
7597.33333333,5383.00666667,3348.92166667,10.6666666667
7603.0,5466.86666667,3414.805,16.3333333333
7700.66666667,5371.71166667,3343.52833333,12.0
7718.0,5402.98333333,3382.73166667,13.8333333333
7593.0,5477.98166667,3420.66833333,12.8333333333
7849.66666667,5282.925,3294.155,11.5
7520.33333333,5587.97833333,3504.27333333,12.6666666667
7757.0,5435.11666667,3413.75333333,11.5
7678.66666667,5435.35833333,3395.68166667,11.3333333333
7692.66666667,5441.09666667,3405.085,11.8333333333
7500.66666667,5571.09833333,3487.49166667,13.8333333333
7525.33333333,5591.0,3504.77666667,12.6666666667
7583.0,5539.50833333,3472.87333333,15.3333333333
7734.0,5422.31333333,3391.75833333,13.1666666667
7708.0,5406.55666667,3375.975,11.5
7697.33333333,5450.99,3417.42666667,12.0
7745.33333333,5385.96166667,3362.78333333,14.0
7737.66666667,5411.58666667,3389.36833333,14.0
7890.0,5263.225,3283.46,14.0
7815.0,5265.085,3271.79666667,11.8333333333
7842.33333333,5296.68833333,3295.85333333,11.6666666667
7789.66666667,5401.28666667,3384.05333333,10.8333333333
7784.66666667,5325.70333333,3316.60166667,12.6666666667
7676.0,5467.83166667,3423.06,16.3333333333
7780.33333333,5311.31833333,3308.08833333,13.1666666667
7709.33333333,5377.59166667,3348.48333333,12.8333333333
7730.33333333,5431.125,3399.16333333,12.0
7998.0,5425.35166667,3408.755,12.6666666667
7736.66666667,5377.78,3349.37,13.3333333333
7665.66666667,5431.57,3387.9,13.3333333333
7676.33333333,5486.10333333,3439.87833333,14.0
7622.0,5527.51833333,3464.785,11.3333333333
7651.66666667,5456.89666667,3410.74166667,13.3333333333
7713.66666667,5432.50166667,3400.16833333,10.5
7760.66666667,5355.41166667,3338.19166667,15.3333333333
7613.66666667,5439.90833333,3383.805,15.1666666667
7626.33333333,5478.215,3427.73166667,14.0
7631.33333333,5484.08333333,3431.10333333,14.5
7560.66666667,5514.00166667,3444.47333333,13.6666666667
7645.33333333,5451.27333333,3406.505,12.6666666667
7595.33333333,5483.895,3422.22833333,10.6666666667
7634.66666667,5460.56,3417.13333333,13.6666666667
7684.66666667,5451.225,3398.475,14.8333333333
7627.0,5534.57,3475.035,12.6666666667
7749.66666667,5363.685,3338.375,14.5
7473.66666667,5649.84333333,3549.995,11.1666666667
7806.0,5420.24166667,3404.98166667,15.1666666667
7700.0,5412.75333333,3382.41333333,13.0
7773.0,5379.305,3359.61666667,10.6666666667
7809.66666667,5362.66,3353.705,10.5
7769.66666667,5279.14666667,3278.265,13.6666666667
7789.66666667,5409.515,3402.57833333,16.0
7598.33333333,5535.94833333,3463.96,12.8333333333
7872.33333333,5315.32666667,3325.91333333,13.3333333333
7831.0,5330.31166667,3332.22,14.0
7840.33333333,5333.72833333,3333.42166667,15.8333333333
7672.33333333,5428.635,3390.26833333,11.3333333333
