Throughput,latency(ms)
5066.33333333,3.155
4973.33333333,3.21666666667
5022.66666667,3.18333333333
5024.0,3.17833333333
4907.66666667,3.255
4929.66666667,3.24166666667
4946.66666667,3.23166666667
4918.66666667,3.24666666667
5014.33333333,3.18666666667
4958.0,3.225
4891.33333333,3.26833333333
4917.33333333,3.25833333333
4901.33333333,3.26333333333
4897.33333333,3.26166666667
5038.33333333,3.16833333333
4885.66666667,3.27
4851.33333333,3.29333333333
4971.66666667,3.205
4842.66666667,3.30833333333
4918.66666667,3.24833333333
4938.0,3.23166666667
4974.0,3.21
5038.0,3.17
4909.33333333,3.25333333333
5059.66666667,3.15833333333
5074.66666667,3.15
4979.66666667,3.21
5011.66666667,3.18666666667
5063.66666667,3.15333333333
4970.33333333,3.20666666667
5031.0,3.18
4947.0,3.22666666667
5066.66666667,3.15833333333
5039.33333333,3.175
4959.0,3.22
5001.0,3.19333333333
5001.66666667,3.19333333333
5079.33333333,3.14666666667
5156.66666667,3.1
5042.33333333,3.165
5012.33333333,3.195
4965.66666667,3.215
4984.0,3.21666666667
5158.33333333,3.09666666667
5010.66666667,3.18666666667
4967.66666667,3.21666666667
4963.0,3.215
5020.0,3.18333333333
4982.0,3.205
4990.66666667,3.20666666667
4955.66666667,3.22333333333
4791.33333333,3.33666666667
4902.33333333,3.26
4972.33333333,3.21333333333
4949.66666667,3.22833333333
4854.66666667,3.28833333333
4921.33333333,3.24666666667
5060.0,3.16
4896.33333333,3.26333333333
4970.33333333,3.21833333333
5076.66666667,3.155
4976.0,3.21333333333
5063.33333333,3.15166666667
5100.66666667,3.13833333333
5069.33333333,3.15166666667
5071.0,3.14833333333
4975.66666667,3.21
5044.33333333,3.16666666667
4980.33333333,3.19666666667
5115.66666667,3.12666666667
5004.0,3.19333333333
5038.66666667,3.16833333333
5003.33333333,3.19666666667
5102.0,3.12833333333
4983.33333333,3.22
5011.33333333,3.18833333333
4999.66666667,3.19333333333
5124.66666667,3.12
5041.0,3.17
4990.33333333,3.2
