Throughput,Response time (ms),Queue time (ms),Queue length
7720.0,3878.45666667,1866.12333333,9.33333333333
7510.0,3931.17833333,1888.93666667,6.66666666667
7622.33333333,3883.58,1864.38666667,7.5
7874.66666667,3806.37166667,1832.97833333,9.33333333333
7792.33333333,3885.46333333,1875.41166667,6.16666666667
7796.0,3888.88166667,1883.12,5.5
7676.66666667,3902.27166667,1885.72,5.33333333333
7738.0,3914.445,1896.99833333,9.33333333333
7685.33333333,3932.76666667,1909.02333333,8.5
7777.66666667,3867.77333333,1865.15166667,7.66666666667
7607.0,3953.89,1912.22,8.0
7703.66666667,3888.59666667,1876.62333333,8.0
7752.66666667,3854.65333333,1855.13166667,6.5
7668.66666667,3971.37333333,1934.58833333,5.16666666667
7514.33333333,4026.405,1958.70666667,7.33333333333
7518.33333333,4010.42666667,1933.27,9.5
7720.33333333,3873.38166667,1866.47333333,8.0
7648.66666667,3971.47333333,1925.16333333,9.66666666667
7535.33333333,3982.845,1921.22166667,5.33333333333
7426.0,4005.16166667,1936.70833333,8.0
7614.33333333,3980.67166667,1941.61166667,6.83333333333
7517.66666667,4015.99166667,1949.15,6.66666666667
7526.0,3980.92166667,1923.79166667,6.66666666667
7589.66666667,3996.03333333,1937.075,4.33333333333
7524.0,4020.73333333,1950.99666667,8.66666666667
7570.33333333,4019.21,1956.06833333,7.66666666667
7595.33333333,3982.595,1935.42333333,6.66666666667
7748.33333333,3899.00666667,1886.61833333,5.66666666667
7576.66666667,3990.56833333,1940.955,6.66666666667
7608.33333333,4002.24333333,1950.84333333,5.33333333333
7683.0,3893.07333333,1869.835,8.0
7678.0,3920.24833333,1894.01333333,4.5
7762.66666667,3841.53666667,1843.08333333,7.33333333333
7657.0,3893.62833333,1877.71833333,9.0
7720.0,3859.02666667,1856.97833333,8.5
7792.0,3906.795,1897.81333333,4.66666666667
7719.66666667,3853.87833333,1849.16666667,6.66666666667
7725.66666667,3703.00666667,1746.92,7.16666666667
7721.66666667,3882.86833333,1881.86666667,7.5
7669.0,3867.97333333,1837.81166667,7.5
7645.66666667,3903.70666667,1871.28833333,6.16666666667
7572.33333333,3972.09333333,1914.68666667,5.66666666667
7662.66666667,3881.86166667,1867.09333333,7.5
7651.66666667,3880.455,1863.25333333,7.66666666667
7601.66666667,3985.29666667,1930.185,10.0
7589.66666667,3896.86333333,1858.89666667,8.66666666667
7680.0,3877.33,1856.34333333,6.66666666667
7540.0,3954.43833333,1910.88333333,10.0
7480.33333333,3916.09666667,1874.75666667,6.5
7655.66666667,3951.15166667,1920.74,5.33333333333
7797.66666667,3915.905,1908.915,4.66666666667
7565.66666667,3999.40833333,1943.81833333,6.16666666667
7600.66666667,3950.87,1908.37,6.33333333333
7613.0,3967.84833333,1918.02,6.33333333333
7563.33333333,3978.98333333,1923.99,5.5
7572.66666667,3963.385,1920.67833333,7.33333333333
7758.66666667,3910.27833333,1891.84,7.33333333333
7529.0,3981.14833333,1928.15666667,9.0
7509.66666667,3961.68166667,1906.875,8.16666666667
7566.33333333,3985.48166667,1931.33833333,8.83333333333
7629.66666667,3989.06666667,1934.25666667,8.16666666667
7510.0,4008.38833333,1940.975,8.16666666667
7540.0,4011.355,1942.72666667,8.33333333333
7738.66666667,3895.69166667,1880.76166667,6.66666666667
7676.33333333,3912.34833333,1888.31166667,6.33333333333
7651.66666667,3939.58666667,1903.35333333,4.5
7756.0,3863.43166667,1857.22166667,8.0
7608.0,3972.625,1931.76,7.66666666667
7890.33333333,3814.00833333,1838.78,8.16666666667
7649.33333333,3923.65833333,1900.595,10.6666666667
7586.33333333,3964.69166667,1913.54333333,7.33333333333
7819.33333333,3830.30833333,1840.47166667,8.0
7718.66666667,3896.16333333,1878.64333333,6.83333333333
7628.0,3961.79833333,1924.37333333,8.83333333333
7730.66666667,3926.28166667,1904.04666667,7.33333333333
7676.33333333,3912.69166667,1890.33833333,9.66666666667
7781.0,3821.39333333,1836.83166667,6.0
7892.33333333,3920.82166667,1876.87833333,7.33333333333
7726.0,3850.655,1842.03166667,9.33333333333
7710.33333333,3908.64166667,1885.25,5.66666666667
