Throughput,Response time (ms),Queue time (ms),Queue length
1195.33333333,2230.615,59.1416666667,0.0
1349.66666667,1985.87333333,22.2766666667,0.333333333333
1329.66666667,2023.54333333,21.58,0.0
1366.33333333,1975.01833333,16.95,0.0
1355.0,1976.67166667,17.8983333333,0.0
1344.33333333,2007.96166667,14.3483333333,0.0
1324.33333333,1997.14166667,20.5633333333,0.0
1315.66666667,2020.33,26.0733333333,0.0
1248.33333333,2126.72666667,25.5783333333,0.0
1349.66666667,1983.78,14.14,0.0
1331.33333333,2009.64666667,13.8133333333,0.0
1363.66666667,1953.265,13.2666666667,0.0
1358.66666667,1969.53,14.055,0.0
1365.33333333,1973.67,14.04,0.0
1338.66666667,1965.88,19.1133333333,0.0
1356.66666667,1959.16,15.3366666667,0.0
1348.0,1965.70666667,14.1433333333,0.0
1365.33333333,1963.94666667,13.9533333333,0.0
1428.33333333,1914.79166667,14.555,0.0
1356.0,1944.46,14.7333333333,0.0
1349.33333333,1979.71,16.2466666667,0.0
1352.0,1962.71166667,13.35,0.0
1335.0,2008.07333333,15.78,0.0
1405.33333333,1992.34333333,14.6916666667,0.0
1331.0,1989.59,14.7266666667,0.0
1339.66666667,1993.895,14.905,0.0
1341.0,1990.05166667,13.7433333333,0.0
1326.33333333,1992.35666667,15.2316666667,0.166666666667
1348.0,1970.87166667,13.3916666667,0.0
1369.33333333,1947.5,14.8883333333,0.0
1349.66666667,1963.26833333,12.7983333333,0.0
1338.0,2003.38,19.795,0.0
1342.66666667,1999.585,15.5983333333,0.0
1349.0,1987.66833333,16.4433333333,0.166666666667
1332.0,1976.93,14.5,0.0
1354.0,1972.67,14.1966666667,0.0
1334.0,2012.02333333,17.045,0.0
1361.0,1971.52,13.7333333333,0.0
1354.66666667,1982.50833333,15.6433333333,0.0
1321.0,2014.33166667,13.775,0.0
1357.33333333,1984.98666667,13.4466666667,0.0
1353.0,1961.20166667,15.5316666667,0.0
1358.33333333,1977.19666667,13.525,0.0
1370.33333333,1958.78333333,13.705,0.0
1350.0,1976.465,14.5933333333,0.0
1341.0,1994.44,15.3183333333,0.0
1368.33333333,1949.48,14.1533333333,0.0
1339.66666667,1996.64666667,14.5833333333,0.0
1378.0,1935.37333333,13.8466666667,0.0
1348.33333333,1961.54666667,17.875,0.0
1345.66666667,1967.705,14.6733333333,0.0
1366.0,1936.74,13.6216666667,0.0
1370.0,1951.215,14.1916666667,0.0
1375.33333333,1946.93833333,15.5066666667,0.0
1366.0,1940.74666667,18.3166666667,0.0
1334.0,1954.95166667,13.4483333333,0.0
1380.33333333,1942.16166667,13.55,0.0
1352.0,1953.26333333,13.4683333333,0.0
1357.66666667,1982.68,13.48,0.166666666667
1352.0,1963.24166667,16.1383333333,0.0
1416.66666667,1961.51666667,16.6583333333,0.0
1342.33333333,1989.64333333,14.6116666667,0.0
1329.33333333,2003.72666667,13.615,0.0
1357.33333333,1970.22333333,14.9833333333,0.0
1339.0,1999.945,15.725,0.0
1322.0,2039.36833333,16.475,0.0
1337.0,2018.335,14.175,0.0
1311.0,2025.24833333,15.1116666667,0.0
1360.66666667,1976.79833333,13.7883333333,0.0
1351.0,1991.23,14.995,0.0
1338.66666667,1991.58666667,14.4916666667,0.0
1318.33333333,2048.96,15.32,0.0
1334.33333333,1988.49166667,14.4483333333,0.0
1341.33333333,1995.42166667,13.8983333333,0.0
1358.0,1980.37833333,15.865,0.0
1348.0,1975.205,14.3216666667,0.0
1341.0,2002.06333333,13.7366666667,0.0
1362.66666667,1954.53666667,15.1216666667,0.0
1367.33333333,1960.665,14.1283333333,0.0
1372.33333333,1957.65,14.4766666667,0.0
