Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,5786.229166666667,188.24016970041862,4.839666666666667,0.15973531104779856
Total,5786.229166666667,188.24016970041862,4.839666666666667,0.15973531104779856
