  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
 28598      0      0       0  28598  28598   3579.90  1119.24   2436.44      0
  3635      0      0       0   3635   3635   3511.04  1096.29   2396.58      0
  3805      0      0       0   3805   3805   3325.40   923.24   2386.78      0
  3432      0      0       0   3432   3432   3404.68  1050.80   2335.58      0
  3284      0      0       0   3284   3284   3431.11  1096.84   2321.03     10
  3262      0      0       0   3262   3262   3651.88  1146.89   2470.77      0
  3446      0      0       0   3446   3446   3564.91  1173.83   2377.24      0
  4372      0      0       0   4372   4372   3224.44   795.15   2412.68      0
  5598      0      0       0   5598   5598   3279.52   706.38   2558.02     16
  4202      0      0       0   4202   4202   3374.49   903.49   2454.75      0
  5054      0      0       0   5054   5054   3097.31   668.95   2413.91     14
  4954      0      0       0   4954   4954   3397.04   798.25   2583.43     29
  4394      0      0       0   4394   4394   3144.82   783.73   2346.92      0
  4453      0      0       0   4453   4453   3159.34   809.50   2333.89      0
  4759      0      0       0   4759   4759   3177.22   770.77   2392.07      9
  5885      0      0       0   5885   5885   2982.16   563.08   2403.94      0
  4685      0      0       0   4685   4685   3178.21   730.05   2432.98      0
  3532      0      0       0   3532   3532   3440.35  1035.68   2388.83     16
  3510      0      0       0   3510   3510   3368.77  1023.25   2328.85      0
  4759      0      0       0   4759   4759   3098.30   705.07   2377.61      0
  5474      0      0       0   5474   5474   3009.70   598.69   2393.87      1
  4808      0      0       0   4808   4808   3166.88   703.12   2447.35     16
  5804      0      0       0   5804   5804   2910.14   522.29   2372.33      0
  5436      0      0       0   5436   5436   3244.16   627.50   2598.25      0
  5328      0      0       0   5328   5328   3253.70   672.04   2564.94      4
  5214      0      0       0   5214   5214   3142.13   598.07   2515.81      0
  5018      0      0       0   5018   5018   3402.96   749.94   2631.49      0
  5456      0      0       0   5456   5456   3438.17   766.00   2653.50      0
  4828      0      0       0   4828   4828   3061.55   629.00   2412.45      0
  6120      0      0       0   6120   6120   2953.59   535.59   2403.11      8
  4599      0      0       0   4599   4599   3302.84   781.69   2504.91      0
  3828      0      0       0   3828   3828   3273.38   896.15   2364.02      0
  5137      0      0       0   5137   5137   3342.12   733.83   2570.94      5
  3558      0      0       0   3558   3558   3409.89  1045.12   2350.20      9
  5249      0      0       0   5249   5249   3448.19   806.38   2622.63      0
  5094      0      0       0   5094   5094   3131.29   663.36   2454.11     16
