MW host,Average Throughput,Std Throughput,Average Response Time,Std Response Time,Average Queue Time,Std Queue Time,Average Queue Length,Std Queue Length,Average Server Time,Std Server Time
1,3367.3875,76.61087249548088,2.5575317500000003,0.06683732061543317,0.17122145833333333,0.028295320841905534,0.6166666666666667,2.0462572562404944,2.360070791666667,0.04994730543574041
Total,3367.3875,76.61087249548088,2.5575317500000003,0.06683732061543317,0.17122145833333333,0.028295320841905534,0.6166666666666667,2.0462572562404944,2.360070791666667,0.04994730543574041
