[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   1  97   0   1   0|   0     0 |4323B 4027k|1510997369
  3   3  92   0   1   0|3552B 6720B|   0  4096B|1510997370
  0   0 100   0   0   0|   0     0 |   0     0 |1510997371
  4   2  93   0   1   0|1129k 2887k|   0    80k|1510997372
  7   5  86   0   2   0|2147k 5495k|   0     0 |1510997373
  5   4  89   0   2   0|2314k 5925k|   0     0 |1510997374
  6   4  88   0   1   0|2218k 5676k|   0   104k|1510997375
  1   2  96   0   1   0|2257k 5776k|   0     0 |1510997376
  3   3  92   0   1   0|2243k 5743k|   0     0 |1510997377
  2   2  95   0   1   0|2208k 5652k|   0     0 |1510997378
  1   2  96   0   2   0|2300k 5888k|   0     0 |1510997379
  2   2  95   0   2   0|2299k 5884k|   0     0 |1510997380
  4   3  91   0   2   0|2257k 5777k|   0    12k|1510997381
  2   2  94   0   1   0|2253k 5767k|   0    80k|1510997382
  1   2  96   0   1   0|2350k 6015k|   0     0 |1510997383
  1   2  96   0   2   0|2341k 5989k|   0     0 |1510997384
  1   2  96   0   1   0|2326k 5956k|   0     0 |1510997385
  1   2  96   0   1   0|2367k 6059k|   0    24k|1510997386
  1   2  96   0   1   0|2408k 6163k|   0     0 |1510997387
  1   2  96   0   2   0|2365k 6056k|   0     0 |1510997388
  1   2  96   0   1   0|2333k 5972k|   0     0 |1510997389
  1   2  96   0   2   0|2311k 5918k|   0     0 |1510997390
  1   2  96   0   1   0|2276k 5824k|   0    12k|1510997391
  1   2  96   0   1   0|2295k 5868k|   0  4096B|1510997392
  1   2  96   0   1   0|2281k 5844k|   0     0 |1510997393
  1   2  95   0   2   0|2403k 6150k|   0     0 |1510997394
  1   2  96   0   2   0|2246k 5747k|   0     0 |1510997395
  1   2  96   0   1   0|2288k 5857k|   0    12k|1510997396
  1   2  96   0   2   0|2304k 5898k|   0  8192B|1510997397
  1   2  96   0   2   0|2329k 5961k|   0     0 |1510997398
  1   2  96   0   2   0|2347k 6005k|   0     0 |1510997399
  1   2  96   0   2   0|2318k 5935k|   0     0 |1510997400
  1   2  96   0   1   0|2370k 6066k|   0    16k|1510997401
  1   2  96   0   2   0|2407k 6160k|   0   100k|1510997402
  1   2  96   0   1   0|2060k 5273k|   0     0 |1510997403
  1   2  96   0   1   0|2236k 5713k|   0     0 |1510997404
  1   2  96   0   1   0|2139k 5484k|   0     0 |1510997405
  1   2  96   0   1   0|2250k 5760k|   0    24k|1510997406
  1   2  96   0   2   0|2370k 6066k|   0     0 |1510997407
  1   2  96   0   1   0|2272k 5814k|   0     0 |1510997408
  2   2  95   0   1   0|2424k 6207k|   0     0 |1510997409
  1   2  96   0   2   0|2322k 5943k|   0     0 |1510997410
  1   2  95   1   2   0|2350k 6015k|   0    16k|1510997411
  1   2  95   0   1   0|2311k 5914k|   0     0 |1510997412
  1   2  95   0   2   0|2260k 5783k|   0     0 |1510997413
  1   2  96   0   2   0|2362k 6045k|   0     0 |1510997414
  1   2  96   0   2   0|2370k 6066k|   0     0 |1510997415
  1   2  95   0   2   0|2397k 6136k|   0    12k|1510997416
  1   2  96   0   1   0|2288k 5857k|   0  8192B|1510997417
  1   2  96   0   2   0|2309k 5911k|   0     0 |1510997418
  1   2  95   0   1   0|2356k 6029k|   0     0 |1510997419
  1   2  95   0   2   0|2367k 6059k|   0     0 |1510997420
  1   2  96   0   2   0|2184k 5592k|   0     0 |1510997421
  1   2  96   0   1   0|2227k 5700k|   0    24k|1510997422
  1   2  96   0   2   0|2310k 5914k|   0     0 |1510997423
  1   2  96   0   2   0|2314k 5924k|   0     0 |1510997424
  1   2  96   0   1   0|2278k 5824k|   0     0 |1510997425
  1   2  96   0   1   0|2222k 5693k|   0     0 |1510997426
  1   2  96   1   1   0|2233k 5716k|   0    12k|1510997427
  1   2  96   0   2   0|2362k 6043k|   0     0 |1510997428
  1   2  96   0   2   0|2317k 5931k|   0     0 |1510997429
  1   2  96   0   2   0|2321k 5941k|   0     0 |1510997430
  1   2  96   0   1   0|2317k 5931k|   0     0 |1510997431
  1   2  95   0   2   0|2355k 6029k|   0    36k|1510997432
  1   2  96   0   2   0|2380k 6093k|   0     0 |1510997433
  1   2  96   0   2   0|2280k 5834k|   0     0 |1510997434
  1   2  96   0   1   0|2402k 6151k|   0     0 |1510997435
  1   2  96   0   1   0|2306k 5900k|   0     0 |1510997436
