[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   1  97   0   1   0|   0     0 |6327B 7011k|1510519208
 10   8  78   0   3   0|4806k 4775k|   0   108k|1510519209
 10  11  76   0   3   0|9287k 9282k|   0     0 |1510519210
  5   4  87   0   3   0|8565k 8574k|   0     0 |1510519211
  4   4  87   0   5   0|  10M   10M|   0     0 |1510519212
  5   6  86   0   3   0|  11M   11M|   0     0 |1510519213
  4   5  87   1   5   0|  10M   10M|   0    36k|1510519214
  3   4  89   0   4   0|  11M   11M|   0     0 |1510519215
  3   3  91   0   3   0|  10M   10M|   0     0 |1510519216
  3   4  89   0   4   0|  10M   10M|   0     0 |1510519217
  3   4  89   0   4   0|  11M   11M|   0     0 |1510519218
  4   6  85   0   5   0|  12M   12M|   0     0 |1510519219
  3   4  88   0   5   0|  11M   11M|   0    12k|1510519220
  3   4  89   0   4   0|  10M   10M|   0     0 |1510519221
  3   4  90   0   3   0|  11M   11M|   0     0 |1510519222
  3   4  87   0   6   0|  11M   11M|   0     0 |1510519223
  3   4  88   0   6   0|  12M   12M|   0   132k|1510519224
  3   4  88   0   5   0|  12M   12M|   0     0 |1510519225
  3   5  87   0   5   0|  12M   12M|   0    24k|1510519226
  2   4  89   0   5   0|  11M   11M|   0     0 |1510519227
  2   3  93   0   3   0|9134k 9151k|   0     0 |1510519228
  2   3  93   0   2   0|  10M   10M|   0     0 |1510519229
  2   3  92   0   2   0|  11M   11M|   0     0 |1510519230
  2   3  90   0   4   0|  11M   11M|   0    12k|1510519231
  2   4  88   0   5   0|  10M   10M|   0     0 |1510519232
  3   3  90   0   4   0|  11M   11M|   0     0 |1510519233
  2   3  91   0   3   0|  11M   11M|   0    12k|1510519234
  1  10  80   0  10   0|4687k 4679k|   0     0 |1510519235
  2   3  91   0   3   0|  11M   11M|   0    24k|1510519236
  3   4  90   0   4   0|  11M   11M|   0     0 |1510519237
  2   3  92   0   3   0|  10M   10M|   0     0 |1510519238
  2   3  92   0   3   0|  11M   11M|   0    40k|1510519239
  3   5  86   0   6   0|  10M   10M|   0     0 |1510519240
  1  10  80   0  10   0|2882k 2838k|   0     0 |1510519241
  2   4  90   0   4   0|  10M   10M|   0    20k|1510519242
  2   3  90   0   4   0|  10M   10M|   0     0 |1510519243
  3   4  89   0   4   0|  12M   12M|   0     0 |1510519244
  2   3  91   0   3   0|  11M   11M|   0     0 |1510519245
  2   3  92   0   3   0|9641k 9641k|   0     0 |1510519246
  2   4  88   0   6   0|9683k 9672k|   0     0 |1510519247
  3   3  86   0   8   0|  10M   10M|   0    12k|1510519248
  3   5  87   0   6   0|  10M   10M|   0     0 |1510519249
  2   3  91   0   3   0|  11M   11M|   0     0 |1510519250
  2   3  93   0   3   0|8147k 8151k|   0     0 |1510519251
  3   3  90   0   4   0|  11M   11M|   0     0 |1510519252
  3   4  88   1   5   0|  11M   11M|   0    12k|1510519253
  2   4  90   0   4   0|9151k 9149k|   0     0 |1510519254
  2   4  87   0   6   0|  10M   10M|   0     0 |1510519255
  3   4  90   0   4   0|  10M   10M|   0     0 |1510519256
  2   4  86   0   7   0|  10M   10M|   0     0 |1510519257
  3   4  89   0   4   0|  11M   11M|   0    12k|1510519258
  3   4  89   0   5   0|  11M   11M|   0     0 |1510519259
  2   3  91   0   3   0|  11M   11M|   0    20k|1510519260
  2   4  88   0   5   0|  11M   11M|   0     0 |1510519261
  2   3  91   0   4   0|  10M   10M|   0     0 |1510519262
  3   5  88   1   5   0|8308k 8305k|   0    24k|1510519263
  3   3  90   0   4   0|  11M   11M|   0     0 |1510519264
  3   4  88   0   5   0|  11M   11M|   0     0 |1510519265
  3   3  91   0   4   0|  11M   11M|   0     0 |1510519266
  1   9  82   0   8   0|5330k 5313k|   0     0 |1510519267
  2   6  85   0   8   0|9305k 9310k|   0    12k|1510519268
  3   4  87   0   7   0|9156k 9158k|   0     0 |1510519269
  3   4  89   0   4   0|  11M   11M|   0    20k|1510519270
  2   6  86   0   6   0|8921k 8928k|   0     0 |1510519271
  2   3  92   0   4   0|7898k 7882k|   0     0 |1510519272
  2   4  87   1   6   0|  10M   10M|   0    12k|1510519273
  3   4  87   0   5   0|  12M   12M|   0     0 |1510519274
  2   3  91   0   3   0|  11M   11M|   0    12k|1510519275
  3   4  88   0   6   0|  11M   11M|   0     0 |1510519276
