Throughput,Response time (ms),Queue time (ms),Queue length
2593.66666667,2007.95333333,20.195,0.0
2561.33333333,2014.3,26.5733333333,0.0
2634.33333333,1961.63333333,26.7616666667,0.333333333333
2550.33333333,2031.04166667,50.015,0.0
2573.0,2030.13666667,30.675,0.0
2536.66666667,2057.75833333,46.2533333333,0.0
2571.0,1988.25333333,39.1083333333,0.0
2578.66666667,2005.03666667,36.3983333333,0.166666666667
2508.0,2034.68666667,27.185,0.0
2601.66666667,1986.96833333,22.3833333333,0.0
2626.33333333,1950.01833333,16.81,0.166666666667
2521.66666667,2061.94,26.8283333333,0.0
2559.33333333,2029.47833333,22.7316666667,0.0
2586.66666667,2024.35833333,25.6533333333,0.0
2570.33333333,2003.27833333,27.6683333333,0.0
2538.0,1988.92833333,19.9933333333,0.0
2541.0,2034.69166667,15.6766666667,0.0
2509.33333333,2027.68166667,18.0816666667,0.0
2593.33333333,1974.96333333,16.8266666667,0.0
2537.0,2041.825,36.4016666667,0.0
2573.0,1985.28166667,29.2566666667,0.0
2617.0,1956.23166667,22.3433333333,0.0
2545.33333333,2003.16666667,27.57,0.0
2533.66666667,2010.685,20.6116666667,0.0
2570.66666667,1985.97166667,16.66,0.0
2607.66666667,1986.17666667,22.515,0.0
2556.0,2010.52666667,21.25,0.0
2511.0,2067.68166667,27.025,0.0
2594.33333333,2003.475,24.5233333333,0.0
2631.33333333,1978.02166667,17.8916666667,0.0
2594.66666667,1975.8,16.4966666667,0.0
2597.33333333,1998.02833333,24.5133333333,0.0
2575.66666667,1990.27833333,16.355,0.0
2554.0,2024.29666667,27.595,0.0
2604.0,2001.86333333,20.7233333333,0.0
2600.66666667,2014.93333333,21.0783333333,0.0
2573.0,2002.025,18.605,0.0
2529.0,1998.26333333,21.5333333333,0.0
2572.33333333,1979.795,18.5366666667,0.0
2566.33333333,2027.85333333,24.61,0.0
2572.66666667,2011.255,19.9783333333,0.0
2634.0,1956.20166667,18.635,0.166666666667
2593.0,2000.65333333,24.065,0.166666666667
2545.66666667,2057.11333333,20.7616666667,0.0
2575.0,2003.10166667,23.1966666667,0.0
2581.0,2010.125,15.48,0.0
2583.0,2014.47666667,16.28,0.0
2501.33333333,2071.74,29.435,0.0
2619.0,1996.20666667,21.27,0.0
2621.33333333,1986.74833333,22.4783333333,0.0
2578.33333333,2019.84333333,17.085,0.0
2546.0,2044.695,16.305,0.0
2582.66666667,2021.565,20.3583333333,0.0
2570.66666667,2034.54,14.9166666667,0.0
2587.0,2016.17,23.7616666667,0.0
2531.0,2014.86166667,19.7966666667,0.0
2626.33333333,1971.13333333,15.4483333333,0.0
2547.66666667,2032.49666667,21.2433333333,0.0
2602.66666667,2013.68166667,24.495,0.0
2573.66666667,2017.75666667,24.435,0.0
2569.0,2034.64,18.44,0.0
2612.0,2010.66666667,29.015,0.0
2547.33333333,2034.10666667,25.5366666667,0.0
2548.33333333,2057.61666667,15.0016666667,0.0
2568.66666667,2033.205,15.8533333333,0.0
2550.66666667,2053.09833333,15.7066666667,0.0
2524.0,2063.14,32.615,0.0
2565.0,2044.00666667,23.545,0.0
2573.66666667,2029.89666667,18.6333333333,0.0
2591.66666667,2018.67166667,14.1566666667,0.0
2546.0,2063.47666667,15.245,0.0
2532.33333333,2060.46833333,25.9866666667,0.0
2547.0,2031.39333333,23.545,0.0
2596.33333333,1984.02166667,19.5016666667,0.166666666667
2574.66666667,1997.01,16.4033333333,0.0
2575.33333333,2031.31,17.085,0.0
2557.33333333,2015.12,18.955,0.0
2536.66666667,1984.89666667,20.9383333333,0.0
2629.0,1968.32833333,17.1433333333,0.0
2585.66666667,1983.50333333,15.7666666667,0.0
