Throughput,latency(ms)
4864.0,3.28833333333
4843.0,3.30833333333
4926.33333333,3.25
5045.33333333,3.17166666667
5055.0,3.165
5065.66666667,3.16
4959.66666667,3.22333333333
5036.66666667,3.175
5012.66666667,3.19833333333
4963.0,3.21833333333
4861.33333333,3.28333333333
5073.0,3.16166666667
5127.33333333,3.125
4933.33333333,3.23833333333
4872.33333333,3.27166666667
4929.0,3.25166666667
4890.66666667,3.265
4958.66666667,3.22833333333
4980.0,3.20833333333
4984.33333333,3.21
4963.33333333,3.22
5031.33333333,3.17666666667
5006.33333333,3.19
5047.0,3.175
4806.66666667,3.32333333333
4909.0,3.25666666667
4910.0,3.265
4922.66666667,3.245
4948.33333333,3.23833333333
4869.0,3.28166666667
4947.33333333,3.22666666667
4901.33333333,3.26166666667
4896.33333333,3.27
4911.66666667,3.24833333333
4856.0,3.31
4858.66666667,3.28333333333
4856.0,3.305
4909.66666667,3.26666666667
4905.33333333,3.26
4908.66666667,3.25833333333
4995.33333333,3.20333333333
5002.66666667,3.19333333333
4993.66666667,3.20333333333
4949.0,3.23
4973.66666667,3.22
4995.0,3.19833333333
4876.0,3.28666666667
4928.33333333,3.23833333333
4839.0,3.30666666667
4880.0,3.27833333333
4933.0,3.24333333333
4953.66666667,3.225
4925.66666667,3.25166666667
4883.66666667,3.27666666667
4863.0,3.29
4888.0,3.27166666667
4930.66666667,3.24666666667
4899.33333333,3.265
4889.0,3.27333333333
4963.0,3.22333333333
4911.66666667,3.25666666667
4941.0,3.22833333333
4894.66666667,3.27833333333
4982.66666667,3.20833333333
4881.33333333,3.27666666667
4920.0,3.25166666667
4965.0,3.22333333333
4966.0,3.22333333333
5006.33333333,3.19666666667
4960.0,3.225
4969.0,3.21833333333
5048.33333333,3.16833333333
4958.66666667,3.21166666667
5090.66666667,3.16
4950.33333333,3.23
5035.0,3.18
5120.33333333,3.12333333333
5049.0,3.16666666667
5041.0,3.17833333333
5043.33333333,3.18
