SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
0,3165,0,0,3165,3165,14105.06,11609.77,2472.51,36
0,3201,0,0,3201,3201,13901.25,11444.71,2431.33,36
0,3152,0,0,3152,3152,14161.35,11666.74,2467.79,36
0,3152,0,0,3152,3152,13981.86,11486.22,2474.38,36
0,3259,0,0,3259,3232,13645.09,11229.03,2396.36,37
0,2643,0,0,2643,2558,17417.61,14439.68,2944.31,38
0,3244,0,0,3244,3136,13745.09,11320.24,2394.44,36
0,3086,0,0,3086,3014,14469.55,11927.27,2501.04,37
0,3232,0,0,3232,3212,13761.14,11327.79,2414.32,36
0,3114,0,0,3114,3114,14343.22,11820.59,2483.43,36
0,2988,0,0,2988,2988,14920.62,12287.53,2602.09,44
0,3087,0,0,3087,3087,14470.79,11918.54,2533.81,36
0,2998,0,0,2998,2998,14918.41,12299.24,2591.25,44
0,3040,0,0,3040,3040,14703.69,12110.48,2575.04,36
0,3050,0,0,3050,3050,14681.42,12102.60,2558.06,36
0,2984,0,0,2984,2984,15047.29,12406.76,2611.24,36
0,2993,0,0,2993,2993,14904.21,12277.54,2597.93,36
0,3081,0,0,3081,3079,14526.78,11970.64,2538.62,36
0,3063,0,0,3063,3046,14586.56,12021.09,2546.40,42
0,3087,0,0,3087,3078,14444.89,11893.93,2532.98,36
0,3144,0,0,3144,3121,14217.69,11714.76,2483.58,36
0,3046,0,0,3046,3004,14610.40,12027.41,2557.05,43
0,3135,0,0,3135,3118,14221.50,11714.65,2489.37,36
0,2972,0,0,2972,2954,15042.42,12390.59,2609.44,36
0,3079,0,0,3079,3051,14479.25,11937.89,2524.65,36
0,3084,0,0,3084,3071,14503.05,11949.89,2535.83,36
0,3067,0,0,3067,3046,14518.14,11964.98,2525.62,44
0,3113,0,0,3113,3058,14333.83,11810.97,2506.05,36
0,3026,0,0,3026,2985,14712.37,12124.69,2568.12,36
0,3027,0,0,3027,2972,14730.99,12142.32,2566.29,36
0,3047,0,0,3047,2975,14638.01,12070.64,2549.72,44
0,3093,0,0,3093,3031,14460.73,11920.82,2521.60,36
0,3073,0,0,3073,3044,14463.58,11915.70,2527.53,36
0,3043,0,0,3043,3006,14564.94,11988.84,2556.62,36
0,3093,0,0,3093,3057,14383.70,11850.40,2515.00,36
0,3081,0,0,3081,3060,14484.63,11940.75,2525.10,36
0,3074,0,0,3074,3070,14474.51,11926.31,2529.16,36
0,3059,0,0,3059,3052,14614.42,12053.10,2541.97,44
0,3080,0,0,3080,3061,14466.20,11921.59,2526.31,44
0,3128,0,0,3128,3116,14240.47,11729.32,2494.52,28
0,3079,0,0,3079,3067,14434.49,11889.90,2527.33,36
0,3050,0,0,3050,3036,14543.51,11977.97,2547.71,36
0,3053,0,0,3053,3044,14634.86,12067.48,2549.83,44
0,3142,0,0,3142,3128,14189.23,11693.33,2476.92,41
0,3115,0,0,3115,3077,14315.99,11797.72,2502.56,36
0,3084,0,0,3084,3055,14431.15,11890.19,2523.26,36
0,3011,0,0,3011,2977,14841.34,12241.23,2581.20,44
0,3181,0,0,3181,3142,13998.41,11529.77,2450.64,36
0,3059,0,0,3059,3024,14581.29,12018.28,2544.82,36
0,3129,0,0,3129,3067,14190.75,11691.45,2481.66,44
0,3054,0,0,3054,3003,14623.45,12053.00,2553.33,36
0,3079,0,0,3079,3035,14494.51,11951.53,2524.69,36
0,3056,0,0,3056,3021,14613.55,12048.05,2547.61,36
0,3009,0,0,3009,2973,14819.02,12215.47,2585.49,44
0,3093,0,0,3093,3062,14430.09,11892.01,2520.58,31
0,3082,0,0,3082,3052,14329.25,11789.99,2521.82,36
0,3049,0,0,3049,3008,14418.26,11849.05,2550.04,44
0,3037,0,0,3037,3012,14658.09,12074.49,2566.21,36
0,3116,0,0,3116,3103,14095.95,11580.24,2497.05,36
0,3231,0,0,3231,3222,13719.25,11292.79,2410.44,36
0,3242,0,0,3242,3232,13649.06,11228.47,2403.83,36
0,3231,0,0,3231,3217,13700.54,11275.38,2408.26,36
0,3168,0,0,3168,3152,13979.16,11508.71,2453.05,44
0,3162,0,0,3162,3149,13916.80,11437.47,2461.37,40
0,3178,0,0,3178,3159,14001.03,11530.02,2453.82,38
0,3190,0,0,3190,3179,13923.81,11466.58,2437.19,28
0,3125,0,0,3125,3111,14200.57,11694.93,2486.31,36
0,3104,0,0,3104,3091,14314.19,11788.48,2508.70,36
0,3176,0,0,3176,3154,13939.99,11471.66,2450.26,36
0,3056,0,0,3056,3026,14617.08,12052.04,2547.60,36
0,3229,0,0,3229,3217,13716.24,11288.15,2410.07,40
0,3181,0,0,3181,3174,13967.91,11503.91,2445.75,36
0,3212,0,0,3212,3202,13785.31,11346.10,2421.25,36
0,3110,0,0,3110,3093,14243.22,11724.68,2500.59,44
0,3074,0,0,3074,3057,14524.91,11972.86,2534.79,36
0,3065,0,0,3065,3040,14531.05,11975.98,2538.17,44
0,3113,0,0,3113,3082,14249.20,11730.22,2500.66,44
0,3178,0,0,3178,3152,13975.02,11505.88,2453.26,36
0,3115,0,0,3115,3093,14298.94,11782.34,2498.70,36
0,3113,0,0,3113,3101,14297.59,11781.72,2498.63,36
