[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   1  97   1   0   0|   0     0 |  23k   52M|1510487421
  2   1  97   0   0   0|1018k 1018k|   0     0 |1510487422
  2   2  96   0   0   0|1025k 1025k|   0    72k|1510487423
  1   1  97   0   0   0|1036k 1036k|   0    40k|1510487424
  2   2  96   0   0   0|1014k 1015k|   0     0 |1510487425
  0   1  99   0   0   0|1020k 1020k|   0     0 |1510487426
  1   1  98   0   0   0|1022k 1022k|   0     0 |1510487427
  3   3  94   0   0   0|1030k 1030k|   0    44k|1510487428
  1   1  98   0   0   0|1039k 1039k|   0     0 |1510487429
  0   1  99   0   0   0|1034k 1034k|   0    36k|1510487430
  1   1  98   0   0   0| 997k  997k|   0     0 |1510487431
  0   1  99   0   0   0|1029k 1029k|   0     0 |1510487432
  1   1  99   0   0   0|1027k 1027k|   0    76k|1510487433
  0   1  99   0   0   0|1051k 1051k|   0     0 |1510487434
  1   1  98   0   0   0|1056k 1056k|   0    12k|1510487435
  0   1  99   0   0   0|1058k 1058k|   0     0 |1510487436
  1   1  98   0   0   0|1042k 1038k|   0     0 |1510487437
  0   0  99   0   0   0|1022k 1026k|   0     0 |1510487438
  0   0  99   0   0   0|1046k 1046k|   0     0 |1510487439
  0   1  99   0   0   0|1036k 1037k|   0    12k|1510487440
  1   1  98   0   0   0|1054k 1054k|   0     0 |1510487441
  1   1  99   0   0   0|1071k 1071k|   0     0 |1510487442
  1   1  98   0   0   0|1042k 1043k|   0     0 |1510487443
  0   1  99   0   0   0|1060k 1059k|   0     0 |1510487444
  1   1  99   0   0   0|1044k 1044k|   0    20k|1510487445
  0   1  99   0   0   0|1027k 1027k|   0     0 |1510487446
  0   0  99   0   0   0|1025k 1025k|   0     0 |1510487447
  0   1  99   0   0   0|1015k 1015k|   0  8192B|1510487448
  0   0  99   0   0   0|1054k 1054k|   0     0 |1510487449
  0   0  99   0   0   0|1038k 1038k|   0    24k|1510487450
  0   1  99   0   0   0|1014k 1014k|   0     0 |1510487451
  0   0  99   0   0   0|1015k 1015k|   0     0 |1510487452
  0   0  99   0   0   0|1016k 1016k|   0    68k|1510487453
  0   0  99   0   0   0| 997k  997k|   0     0 |1510487454
  1   1  98   1   0   0|1020k 1020k|   0    20k|1510487455
  1   1  99   0   0   0|1025k 1025k|   0     0 |1510487456
  1   1  99   0   0   0|1017k 1017k|   0     0 |1510487457
  0   0  99   0   0   0|1034k 1034k|   0     0 |1510487458
  0   1  99   0   0   0|1016k 1016k|   0     0 |1510487459
  1   1  97   0   0   0|1017k 1017k|   0    12k|1510487460
  0   1  99   0   0   0| 988k  988k|   0     0 |1510487461
  0   1  99   0   0   0|1040k 1042k|   0     0 |1510487462
  0   0  99   0   0   0|1008k 1008k|   0  8192B|1510487463
  0   1  99   0   0   0| 982k  982k|   0     0 |1510487464
  0   0  99   0   0   0| 998k  998k|   0    32k|1510487465
  0   0  99   0   0   0| 967k  967k|   0     0 |1510487466
  0   1  99   0   0   0|1003k 1003k|   0     0 |1510487467
  0   0  99   0   0   0| 996k  997k|   0     0 |1510487468
  0   1  99   0   0   0|1012k 1012k|   0     0 |1510487469
  0   1  98   0   0   0|1017k 1016k|   0    12k|1510487470
  0   1  99   0   0   0|1049k 1050k|   0     0 |1510487471
