[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  96   0   2   0|   0     0 |2893B  528k|1511015738
  2   3  92   0   3   0|2985k  197k|   0     0 |1511015739
  3   4  88   0   5   0|5845k  386k|   0     0 |1511015740
  3   5  88   0   4   0|6159k  406k|   0     0 |1511015741
  3   5  87   0   5   0|6489k  428k|   0     0 |1511015742
  4   5  86   0   5   0|6779k  447k|   0     0 |1511015743
  2   4  87   3   4   0|6159k  406k|   0    16k|1511015744
  4   5  86   0   5   0|6724k  443k|   0     0 |1511015745
  3   6  86   0   5   0|6608k  436k|   0     0 |1511015746
  3   5  87   0   5   0|6384k  421k|   0     0 |1511015747
  3   4  88   0   5   0|6775k  447k|   0     0 |1511015748
  3   5  87   0   5   0|6543k  431k|   0     0 |1511015749
  4   6  83   2   5   0|6866k  453k|   0    12k|1511015750
  4   6  84   0   6   0|6869k  452k|   0     0 |1511015751
  3   5  87   0   5   0|6528k  431k|   0     0 |1511015752
  3   4  87   0   6   0|6767k  447k|   0     0 |1511015753
  4   6  85   0   5   0|6660k  439k|   0     0 |1511015754
  2   4  88   0   6   0|6048k  398k|   0     0 |1511015755
  4   5  84   2   5   0|6571k  433k|   0    12k|1511015756
  3   5  88   0   4   0|6906k  456k|   0     0 |1511015757
  3   5  88   0   4   0|6915k  456k|   0     0 |1511015758
  2   4  89   0   5   0|6646k  438k|   0     0 |1511015759
  3   5  88   0   4   0|6679k  440k|   0     0 |1511015760
  4   6  84   0   6   0|6999k  461k|   0     0 |1511015761
  3   5  84   2   6   0|6728k  444k|   0    12k|1511015762
  3   4  89   0   4   0|6633k  437k|   0  8192B|1511015763
  3   6  85   0   6   0|6892k  454k|   0     0 |1511015764
  4   5  87   0   4   0|6353k  418k|   0     0 |1511015765
  2   4  90   0   4   0|6585k  435k|   0     0 |1511015766
  3   5  87   0   5   0|6552k  432k|   0     0 |1511015767
  3   4  85   3   5   0|6634k  437k|   0    32k|1511015768
  4   6  85   0   5   0|6668k  440k|   0     0 |1511015769
  3   5  88   0   4   0|6229k  411k|   0     0 |1511015770
  3   5  86   0   6   0|6657k  439k|   0     0 |1511015771
  3   4  89   0   4   0|6746k  445k|   0     0 |1511015772
  3   6  81   4   6   0|6895k  455k|   0    68k|1511015773
  3   5  87   0   5   0|6301k  415k|   0     0 |1511015774
  4   4  87   0   5   0|6735k  444k|   0     0 |1511015775
  3   6  86   0   5   0|6930k  457k|   0     0 |1511015776
  4   5  86   0   5   0|6517k  430k|   0     0 |1511015777
  3   5  86   0   6   0|6886k  455k|   0     0 |1511015778
  3   5  84   3   5   0|6626k  436k|   0    12k|1511015779
  4   5  86   0   5   0|6379k  421k|   0     0 |1511015780
  3   5  88   0   4   0|6433k  424k|   0     0 |1511015781
  3   4  88   0   5   0|6578k  434k|   0     0 |1511015782
  3   5  88   0   4   0|6684k  441k|   0     0 |1511015783
  2   4  90   0   4   0|6660k  439k|   0     0 |1511015784
  3   4  87   2   4   0|6542k  431k|   0    12k|1511015785
  3   5  87   0   5   0|6617k  436k|   0     0 |1511015786
  4   5  86   0   5   0|6776k  447k|   0     0 |1511015787
  3   5  87   0   5   0|6736k  444k|   0     0 |1511015788
  3   5  87   0   5   0|6384k  421k|   0     0 |1511015789
  3   5  87   0   5   0|6731k  444k|   0     0 |1511015790
  4   5  85   1   5   0|7045k  464k|   0    12k|1511015791
  3   5  87   0   5   0|6878k  454k|   0     0 |1511015792
  4   5  86   0   5   0|6802k  448k|   0     0 |1511015793
  3   6  86   0   5   0|6870k  453k|   0     0 |1511015794
  3   5  87   0   5   0|6962k  459k|   0     0 |1511015795
  3   5  87   0   5   0|7016k  463k|   0     0 |1511015796
  3   5  84   3   5   0|6676k  439k|   0    12k|1511015797
  4   5  86   0   5   0|6706k  442k|   0     0 |1511015798
  4   5  86   0   5   0|6931k  457k|   0     0 |1511015799
  3   6  86   0   5   0|6675k  440k|   0     0 |1511015800
  4   5  85   0   6   0|6559k  432k|   0     0 |1511015801
  3   4  89   0   4   0|6646k  439k|   0     0 |1511015802
  3   5  85   2   5   0|6692k  442k|   0    24k|1511015803
  3   5  88   0   4   0|6435k  424k|   0     0 |1511015804
  4   5  85   0   6   0|6838k  451k|   0     0 |1511015805
  4   6  84   0   6   0|6958k  459k|   0     0 |1511015806
  3   6  86   0   5   0|6695k  441k|   0     0 |1511015807
  3   4  89   0   4   0|6042k  399k|   0  8192B|1511015808
  3   4  87   2   4   0|5800k  382k|   0    20k|1511015809
  3   5  86   0   6   0|6102k  403k|   0     0 |1511015810
  3   6  87   0   4   0|6103k  402k|   0     0 |1511015811
  3   4  88   0   5   0|6005k  397k|   0     0 |1511015812
