Throughput,Latency
5659,4.97
5848,4.78
5448,5.12
6047,4.63
5283,5.29
5558,5.03
5578,5.01
5541,5.04
5678,4.93
5605,5.0
5677,4.93
5892,4.75
5660,4.93
5657,4.95
5687,4.91
5710,4.91
5803,4.82
5662,4.93
5764,4.87
5806,4.81
5732,4.88
5592,5.0
5750,4.88
5820,4.8
5928,4.72
5931,4.72
5914,4.73
5783,4.84
5926,4.72
5806,4.82
5927,4.73
5675,4.92
5722,4.89
5838,4.79
5720,4.9
5905,4.74
5892,4.75
5656,4.93
5813,4.83
5721,4.89
5874,4.76
5912,4.73
5777,4.83
5799,4.84
5563,5.03
5346,5.23
5486,5.1
5880,4.76
5937,4.71
5610,4.99
5309,5.27
5739,4.87
5838,4.79
5949,4.71
5794,4.82
5845,4.79
5951,4.71
5894,4.73
5974,4.7
5751,4.86
5936,4.71
5929,4.72
5920,4.72
5889,4.75
5734,4.88
6002,4.66
5858,4.78
5658,4.95
5848,4.78
5717,4.89
5695,4.89
5855,4.81
6135,4.56
5828,4.79
5957,4.7
6032,4.64
5950,4.7
6013,4.65
6056,4.62
6141,4.55
