Throughput,Latency
4355,3.65
4277,3.72
4271,3.77
4313,3.69
4309,3.69
4229,3.82
4475,3.56
4257,3.77
4396,3.62
4412,3.6
4448,3.63
4375,3.65
4403,3.61
4067,3.92
4260,3.79
4335,3.67
4540,3.5
4262,3.74
4347,3.72
4378,3.64
4295,3.71
4325,3.68
4320,3.7
4463,3.63
4294,3.71
4301,3.7
4183,3.8
4406,3.64
4266,3.77
4200,3.8
4128,3.86
4247,3.74
4279,3.73
4507,3.58
4311,3.7
4226,3.75
4418,3.65
4326,3.69
4366,3.64
4544,3.54
4430,3.58
4384,3.67
4290,3.73
4156,3.82
4517,3.56
4322,3.67
4518,3.56
4416,3.61
4394,3.61
4328,3.72
4378,3.63
4410,3.65
4374,3.63
4475,3.6
4388,3.61
4287,3.76
4148,3.82
4353,3.71
4493,3.53
4461,3.61
4223,3.76
4535,3.55
4280,3.71
4329,3.68
4328,3.73
4264,3.74
4242,3.75
4254,3.78
4314,3.7
4426,3.59
4362,3.65
4237,3.82
4525,3.5
4376,3.64
4484,3.6
4519,3.53
4435,3.59
4327,3.71
4215,3.78
4432,3.59
