Throughput,Latency
9405,2.53
9897,2.43
8408,2.84
9508,2.52
8914,2.69
9486,2.51
8915,2.7
9344,2.56
9474,2.51
9377,2.57
9208,2.58
9928,2.42
9514,2.51
9376,2.56
9503,2.52
10090,2.37
10268,2.33
10868,2.21
10476,2.28
7869,3.03
9273,2.59
9189,2.61
7839,3.05
7026,3.41
9283,2.57
9301,2.57
9868,2.43
10574,2.26
10471,2.3
9247,2.59
9007,2.66
9494,2.52
8971,2.65
9933,2.42
10147,2.36
10551,2.26
9169,2.62
9214,2.58
9333,2.57
10340,2.3
8936,2.69
9186,2.59
9165,2.63
9976,2.4
10470,2.27
7409,3.26
9305,2.57
10125,2.37
10090,2.36
10851,2.22
9181,2.6
9089,2.64
9145,2.6
9380,2.56
9684,2.48
9644,2.48
10534,2.27
9639,2.48
9764,2.46
9720,2.45
7378,3.25
7925,3.01
9274,2.59
7514,3.19
10171,2.36
8580,2.78
9129,2.63
9228,2.59
8026,2.99
9199,2.59
7950,3.01
9124,2.63
8981,2.66
9888,2.44
9382,2.53
8609,2.79
8700,2.74
7824,2.87
7996,3.2
9574,2.5
