Throughput,Latency
7582,4.23
7741,4.13
7101,4.5
8124,3.93
7772,4.12
7938,4.03
6888,4.64
7394,4.33
7034,4.54
7300,4.37
7491,4.27
7670,4.16
6750,4.74
7194,4.41
7547,4.25
7165,4.48
7807,4.09
7433,4.3
7567,4.23
7494,4.26
6641,4.79
7173,4.47
7314,4.37
7078,4.38
7506,4.38
7212,4.43
7285,4.39
7289,4.38
7639,4.18
7080,4.52
6799,4.71
7676,4.16
5417,5.87
7198,4.47
7180,4.45
7658,4.15
6866,4.68
6580,4.86
6379,5.0
7120,4.46
7466,4.31
6814,4.67
6935,4.6
7045,4.56
7126,4.47
7213,4.44
7209,4.44
6493,4.92
6567,4.84
7069,4.52
6974,4.6
5370,5.05
5389,6.83
7252,4.42
7385,4.33
6688,4.77
5595,5.69
5853,4.98
4677,7.47
7590,4.19
7383,4.35
7558,4.24
6932,4.61
7360,4.34
7342,4.36
7043,4.53
7186,4.45
7515,4.25
7034,4.53
7573,4.17
7569,4.28
7180,4.47
7101,4.48
4068,7.86
6772,4.73
7177,4.45
6914,4.65
6669,4.77
6465,4.96
6583,4.84
