Throughput,Latency
7126,4.48
6445,4.9
6978,4.63
6562,4.83
6782,4.74
6671,4.81
6909,4.61
7093,4.52
6340,5.01
6923,4.63
7186,4.45
7994,4.01
7530,4.24
6385,5.01
6970,4.58
7195,4.44
6823,4.67
6811,4.7
6338,5.06
6408,4.99
6749,4.74
6756,4.74
6397,4.99
6143,5.2
7104,4.5
7480,4.27
6719,4.75
7520,4.24
7022,4.57
7159,4.47
7405,4.32
6989,4.56
7394,4.33
6792,4.71
6657,4.79
6616,4.81
6794,4.74
7068,4.52
5564,5.74
6824,4.68
8058,3.98
6618,4.83
7765,4.11
5438,5.87
7103,4.51
7133,4.47
7234,4.43
6510,4.91
7139,4.45
7256,4.43
7183,4.45
7065,4.51
6853,4.68
7135,4.48
6623,4.83
7968,4.01
7593,4.2
6136,5.21
6874,4.64
6553,4.89
6432,4.97
6415,4.96
6869,4.67
6700,4.74
6563,4.9
5775,5.53
6067,5.24
6631,4.86
4609,6.9
6950,4.61
7541,4.24
7223,4.43
7407,4.31
6213,5.15
7198,4.44
7329,4.34
6144,5.23
6291,5.07
5901,5.42
7002,4.57
