Throughput,latency(ms)
12145.3333333,1.33
13683.3333333,1.17333333333
13062.3333333,1.22666666667
13076.0,1.22
13256.6666667,1.20666666667
12723.6666667,1.24
12985.3333333,1.245
13408.0,1.195
12738.0,1.24833333333
13127.3333333,1.21666666667
13235.0,1.21
13662.6666667,1.17333333333
13602.0,1.175
13438.0,1.18833333333
13788.3333333,1.16666666667
14035.6666667,1.14166666667
13450.0,1.19
13714.0,1.16666666667
13187.3333333,1.21333333333
12931.3333333,1.23333333333
12639.3333333,1.27333333333
13237.3333333,1.21333333333
12698.3333333,1.25166666667
12906.3333333,1.24
13131.3333333,1.22333333333
12456.0,1.28666666667
11963.0,1.34166666667
12927.0,1.235
13210.3333333,1.20666666667
13363.3333333,1.19666666667
12464.6666667,1.28333333333
12772.6666667,1.25166666667
13465.0,1.185
13019.6666667,1.23666666667
12456.0,1.26833333333
12758.0,1.27333333333
12632.6666667,1.265
12635.3333333,1.27333333333
12393.6666667,1.29666666667
12403.3333333,1.28333333333
11348.3333333,1.41333333333
12264.3333333,1.305
12681.0,1.26333333333
12413.0,1.29333333333
12575.0,1.275
12574.0,1.27666666667
13059.3333333,1.23
12556.0,1.27166666667
13071.3333333,1.23833333333
13071.6666667,1.23
11920.0,1.34333333333
13061.3333333,1.23333333333
11715.0,1.36666666667
12736.0,1.25666666667
12981.0,1.23166666667
13209.6666667,1.215
13375.6666667,1.19666666667
13281.6666667,1.215
12396.3333333,1.29666666667
13017.6666667,1.225
12873.3333333,1.25166666667
12460.0,1.28
12133.6666667,1.31166666667
11832.6666667,1.34166666667
12177.3333333,1.32333333333
12713.6666667,1.255
12595.3333333,1.27333333333
13192.0,1.21333333333
12776.6666667,1.255
13372.0,1.18833333333
13272.6666667,1.21166666667
12740.0,1.25666666667
12511.3333333,1.27833333333
12363.3333333,1.295
12021.6666667,1.325
12722.3333333,1.26666666667
12388.6666667,1.29333333333
11957.0,1.335
12648.3333333,1.26333333333
13094.3333333,1.22
12789.6666667,1.25
12584.0,1.26333333333
12781.6666667,1.25166666667
12667.0,1.26666666667
12153.6666667,1.31833333333
12464.0,1.285
12218.3333333,1.305
12358.0,1.29166666667
13182.6666667,1.215
