Throughput,latency(ms)
22088.3333333,2.90166666667
21592.6666667,2.99
21147.6666667,2.96833333333
20468.3333333,3.26333333333
22309.3333333,2.87833333333
22378.3333333,2.86666666667
21962.0,2.915
22232.0,2.88666666667
22212.3333333,2.89166666667
18890.0,3.36
22059.0,3.01
21703.3333333,2.95166666667
21722.0,2.945
22480.3333333,2.85833333333
22233.6666667,2.88666666667
22157.3333333,2.89333333333
21871.6666667,2.93333333333
22436.6666667,2.86333333333
21967.0,2.93
22350.0,2.87333333333
22330.6666667,2.88666666667
20527.0,3.19166666667
21961.3333333,2.91833333333
22102.6666667,2.9
21771.6666667,2.92833333333
22887.3333333,2.82666666667
21716.6666667,2.945
21932.3333333,2.93
22064.6666667,2.91333333333
22311.0,2.88333333333
19805.3333333,3.32
21772.0,2.96166666667
21755.3333333,2.95166666667
21263.0,2.99833333333
19918.0,3.33333333333
22145.0,2.895
21748.0,2.95166666667
20585.6666667,3.115
21799.3333333,2.94166666667
21953.3333333,2.93833333333
21237.3333333,3.025
21180.6666667,2.995
21693.3333333,3.02333333333
22137.6666667,2.90166666667
22393.3333333,2.87666666667
21839.3333333,2.935
22181.0,2.9
22629.0,2.825
22302.0,2.88333333333
20243.3333333,3.20666666667
22563.0,2.855
21669.0,2.95333333333
20746.6666667,3.16
22006.6666667,2.91666666667
21392.6666667,3.00833333333
21901.6666667,2.91333333333
22317.6666667,2.87
21278.6666667,3.03166666667
22430.3333333,2.86333333333
21693.6666667,2.95666666667
21772.6666667,2.97
21032.6666667,3.06333333333
21759.3333333,2.95166666667
21939.6666667,2.92333333333
21706.6666667,2.96333333333
22204.6666667,2.885
22158.0,2.9
19246.6666667,3.33833333333
21380.0,2.99833333333
21012.6666667,3.055
20716.3333333,3.09333333333
21625.6666667,2.98166666667
21419.3333333,2.99333333333
19892.6666667,3.22666666667
21172.0,3.02333333333
21264.0,3.01666666667
20567.0,3.125
21573.0,2.98333333333
20575.3333333,3.12833333333
18092.0,3.53333333333
