[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  95   0   1   0|   0     0 |5778B   13M|1510502089
 15  14  69   0   3   0|9398k 9476k|   0     0 |1510502090
  6   6  84   0   4   0|  11M   11M|   0   116k|1510502091
  5   6  86   0   3   0|  11M   11M|   0     0 |1510502092
  3   5  88   0   5   0|  10M   10M|   0     0 |1510502093
  6   7  82   0   5   0|  11M   11M|   0    56k|1510502094
  4   5  86   0   6   0|  10M   10M|   0     0 |1510502095
  3   5  88   0   4   0|  11M   11M|   0  4096B|1510502096
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502097
  3   5  85   0   7   0|  10M   10M|   0     0 |1510502098
  3   6  86   0   4   0|  11M   11M|   0     0 |1510502099
  3   4  88   0   5   0|9995k 9948k|   0    12k|1510502100
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502101
  3   5  88   0   5   0|  10M   10M|   0     0 |1510502102
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502103
  3   5  87   0   5   0|  11M   11M|   0     0 |1510502104
  3   5  86   0   6   0|  11M   11M|   0    12k|1510502105
  3   5  88   0   5   0|  11M   11M|   0     0 |1510502106
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502107
  3   5  88   0   5   0|  10M   10M|   0     0 |1510502108
  3   4  87   0   6   0|9034k 9031k|   0     0 |1510502109
  3   4  87   0   5   0|  10M   10M|   0     0 |1510502110
  3   4  87   0   6   0|  10M   10M|   0    12k|1510502111
  3   5  88   0   4   0|  12M   12M|   0   184k|1510502112
  3   5  89   0   4   0|  11M   11M|   0     0 |1510502113
  3   4  89   0   4   0|  12M   12M|   0     0 |1510502114
  3   5  88   0   5   0|  11M   11M|   0     0 |1510502115
  3   5  88   0   4   0|  11M   11M|   0    32k|1510502116
  3   4  89   0   4   0|  10M   10M|   0  8192B|1510502117
  3   5  88   0   5   0|  11M   11M|   0     0 |1510502118
  3   5  89   0   4   0|  11M   11M|   0     0 |1510502119
  3   5  88   0   4   0|  10M   10M|   0     0 |1510502120
  3   4  88   0   5   0|9896k 9897k|   0     0 |1510502121
  3   4  89   0   4   0|  10M   10M|   0    72k|1510502122
  3   5  88   0   5   0|  10M   10M|   0     0 |1510502123
  3   5  87   0   6   0|  10M   10M|   0     0 |1510502124
  3   4  87   0   6   0|  10M   10M|   0     0 |1510502125
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502126
  3   4  88   0   5   0|  11M   11M|   0    20k|1510502127
  3   4  90   0   3   0|  10M   10M|   0     0 |1510502128
  3   4  89   0   4   0|  10M   10M|   0     0 |1510502129
  3   5  89   0   3   0|  11M   11M|   0     0 |1510502130
  3   5  88   0   5   0|  10M   10M|   0     0 |1510502131
  3   5  89   0   4   0|  10M   10M|   0     0 |1510502132
  3   4  88   0   5   0|  10M   10M|   0    16k|1510502133
  3   4  87   0   6   0|  10M   10M|   0     0 |1510502134
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502135
  3   4  89   0   4   0|  10M   10M|   0     0 |1510502136
  3   4  88   0   6   0|  10M   10M|   0     0 |1510502137
  3   5  87   0   5   0|  11M   11M|   0    12k|1510502138
  3   5  88   0   5   0|  10M   10M|   0     0 |1510502139
  3   4  89   0   4   0|  10M   10M|   0     0 |1510502140
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502141
  3   6  86   0   5   0|  10M   10M|   0     0 |1510502142
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502143
  3   4  88   0   5   0|  11M   11M|   0    12k|1510502144
  3   4  88   0   5   0|  10M   10M|   0     0 |1510502145
  3   5  88   0   5   0|  10M   10M|   0     0 |1510502146
  3   5  86   0   6   0|9525k 9517k|   0    28k|1510502147
  2   5  84   0   8   0|  11M   11M|   0     0 |1510502148
  3   5  88   0   4   0|  11M   11M|   0    24k|1510502149
  3   5  89   0   4   0|  10M   10M|   0     0 |1510502150
  3   4  88   0   5   0|  10M   10M|   0     0 |1510502151
  3   7  85   0   5   0|8912k 8870k|   0    20k|1510502152
  3   4  85   0   8   0|9293k 9313k|   0     0 |1510502153
  3   7  85   0   6   0|9769k 9798k|   0     0 |1510502154
  3   4  89   0   4   0|  10M   10M|   0    12k|1510502155
  3   5  89   0   3   0|  12M   12M|   0     0 |1510502156
  3   4  89   0   4   0|  11M   11M|   0    16k|1510502157
  3   5  89   0   4   0|  11M   11M|   0     0 |1510502158
  3   5  87   0   5   0|  11M   11M|   0     0 |1510502159
  3   5  88   0   5   0|  10M   10M|   0     0 |1510502160
  3   5  87   0   6   0|9327k 9364k|   0    20k|1510502161
  3   5  88   0   5   0|9684k 9685k|   0  4096B|1510502162
  3   4  89   0   4   0|  10M   10M|   0     0 |1510502163
  3   5  87   0   5   0|  10M   10M|   0     0 |1510502164
  3   4  89   0   4   0|  10M   10M|   0     0 |1510502165
  3   4  88   0   5   0|  10M   10M|   0    12k|1510502166
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502167
  3   5  88   0   4   0|  10M   10M|   0     0 |1510502168
  3   5  88   0   5   0|  11M   11M|   0     0 |1510502169
  3   5  89   0   4   0|  11M   11M|   0     0 |1510502170
  3   5  88   0   4   0|  11M   11M|   0    12k|1510502171
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502172
  4   5  88   0   4   0|  12M   12M|   0     0 |1510502173
  3   5  88   0   4   0|  12M   12M|   0     0 |1510502174
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502175
  3   5  86   0   5   0|  11M   11M|   0    12k|1510502176
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502177
  3   5  88   0   4   0|  11M   11M|   0     0 |1510502178
  2   3  91   0   4   0|8166k 8167k|   0     0 |1510502179
