  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
  3689      0      0       0   3689   3689   2289.62    32.72   2227.64      0
   496      0      0       0    496    496   2221.65    19.96   2178.82      0
   498      0      0       0    498    498   2221.42    16.07   2187.45      0
   484      0      0       0    484    484   2269.29    15.23   2237.86      0
   470      0      0       0    470    470   2366.03    35.75   2305.08      0
   474      0      0       0    474    474   2334.99    15.76   2301.52      0
   458      0      0       0    458    458   2354.33    14.76   2323.99      0
   474      0      0       0    474    474   2357.72    24.24   2315.58      0
   466      0      0       0    466    466   2340.36    14.51   2308.92      0
   463      0      0       0    463    463   2391.92    12.62   2363.36      0
   465      0      0       0    465    465   2366.52    24.13   2326.45      0
   474      0      0       0    474    474   2371.99    14.45   2341.55      0
   462      0      0       0    462    462   2382.98    12.70   2353.59      0
   462      0      0       0    462    462   2384.75    34.27   2326.00      0
   468      0      0       0    468    468   2380.59    13.23   2351.24      0
   472      0      0       0    472    472   2334.61    12.44   2306.24      0
   470      0      0       0    470    470   2345.66    14.79   2311.41      0
   456      0      0       0    456    456   2405.95    14.25   2373.93      0
   461      0      0       0    461    461   2409.27    15.36   2363.65      0
   458      0      0       0    458    458   2428.59    16.11   2394.35      0
   451      0      0       0    451    451   2423.90    13.48   2392.57      0
   456      0      0       0    456    456   2413.03    13.10   2382.75      0
   456      0      0       0    456    456   2396.20    12.75   2364.59      0
   460      0      0       0    460    460   2399.70    12.20   2370.82      0
   460      0      0       0    460    460   2374.87    13.98   2343.94      0
   471      0      0       0    471    471   2329.87    13.43   2297.46      0
   464      0      0       0    464    464   2365.39    12.70   2336.12      0
   460      0      0       0    460    460   2416.72    15.29   2377.91      0
   464      0      0       0    464    464   2379.04    15.71   2346.14      0
   470      0      0       0    470    470   2328.02    12.36   2299.79      0
   472      0      0       0    472    472   2327.44    12.37   2297.77      0
   488      0      0       0    488    488   2282.68    13.58   2245.37      0
   484      0      0       0    484    484   2307.00    13.10   2277.59      0
   468      0      0       0    468    468   2358.78    12.39   2329.47      0
   470      0      0       0    470    470   2351.49    13.16   2321.90      0
   468      0      0       0    468    468   2374.31    13.53   2332.04      0
   490      0      0       0    490    490   2275.21    12.76   2245.88      0
   484      0      0       0    484    484   2274.07    13.57   2242.70      0
   482      0      0       0    482    482   2283.57    13.57   2250.93      0
   479      0      0       0    479    479   2322.75    13.12   2285.79      0
   482      0      0       0    482    482   2294.72    13.23   2264.61      0
   476      0      0       0    476    476   2305.33    13.59   2275.64      0
   483      0      0       0    483    483   2290.34    13.88   2259.17      0
   482      0      0       0    482    482   2278.81    14.15   2242.18      0
   480      0      0       0    480    480   2306.14    14.02   2275.33      0
   484      0      0       0    484    484   2262.37    13.03   2232.72      0
   484      0      0       0    484    484   2267.10    13.25   2235.64      0
   480      0      0       0    480    480   2261.86    22.45   2215.41      0
   485      0      0       0    485    485   2299.98    19.09   2264.48      0
   478      0      0       0    478    478   2319.10    14.68   2287.73      0
   479      0      0       0    479    479   2305.91    14.89   2274.27      0
   468      0      0       0    468    468   2369.56    29.65   2301.60      0
   482      0      0       0    482    482   2317.40    17.74   2283.28      0
   462      0      0       0    462    462   2368.58    14.45   2336.65      0
   470      0      0       0    470    470   2341.35    13.18   2310.49      0
   474      0      0       0    474    474   2268.67    12.15   2218.51      0
   494      0      0       0    494    494   2204.85    12.32   2176.71      0
   504      0      0       0    504    504   2161.40    12.02   2134.27      0
   481      0      0       0    481    481   2313.46    18.15   2237.86      0
   486      0      0       0    486    486   2247.68    14.05   2216.06      0
   460      0      0       0    460    460   2346.23    13.80   2316.05      0
   478      0      0       0    478    478   2312.39    14.50   2278.50      0
   466      0      0       0    466    466   2381.02    30.42   2277.39      0
   486      0      0       0    486    486   2254.14    14.74   2223.42      0
   481      0      0       0    481    481   2283.47    12.81   2254.28      0
   471      0      0       0    471    471   2387.09    13.27   2311.24      0
   488      0      0       0    488    488   2261.91    15.31   2230.29      0
   488      0      0       0    488    488   2259.70    13.13   2230.00      0
   492      0      0       0    492    492   2207.18    14.90   2176.70      0
   483      0      0       0    483    483   2295.41    13.02   2259.25      0
   481      0      0       0    481    481   2294.19    12.53   2265.70      0
   486      0      0       0    486    486   2280.34    12.91   2252.56      0
   484      0      0       0    484    484   2270.27    13.55   2236.03      0
   486      0      0       0    486    486   2276.19    12.74   2247.86      0
   480      0      0       0    480    480   2292.97    13.11   2264.51      0
   480      0      0       0    480    480   2303.96    13.51   2275.62      0
   474      0      0       0    474    474   2324.18    12.55   2296.72      0
   481      0      0       0    481    481   2320.62    14.38   2289.67      0
   490      0      0       0    490    490   2242.67    13.80   2213.37      0
   486      0      0       0    486    486   2278.66    12.42   2247.03      0
   473      0      0       0    473    473   2325.86    12.18   2298.55      0
   483      0      0       0    483    483   2277.08    14.74   2245.82      0
   390      0      0       0    390    390   2318.22    12.30   2287.86      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
