  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
 87387      0      0       0  87387  87387   3621.24   561.82   3032.59      5
  9880      0      0       0   9880   9880   3519.83   492.96   2999.62      6
 10396      0      0       0  10396  10396   3355.74   383.73   2954.41      0
 10194      0      0       0  10194  10194   3357.39   401.59   2935.74      0
 10708      0      0       0  10708  10708   3314.32   466.40   2827.33      0
 10238      0      0       0  10238  10238   3267.64   319.76   2932.02      0
 10258      0      0       0  10258  10258   3399.81   443.23   2925.87      0
 10800      0      0       0  10800  10800   3281.12   420.50   2837.22     55
 10723      0      0       0  10723  10723   3277.97   456.76   2798.53      0
 10260      0      0       0  10260  10260   3287.32   457.01   2813.44      0
 10390      0      0       0  10390  10390   3267.56   393.21   2857.74      0
 10478      0      0       0  10478  10478   3260.21   419.74   2821.35     56
 10365      0      0       0  10365  10365   3398.61   472.84   2908.68      0
 10728      0      0       0  10728  10728   3242.47   351.55   2873.01     12
 10405      0      0       0  10405  10405   3302.46   331.56   2953.53      0
  9175      0      0       0   9175   9175   3564.00   418.74   3127.93      0
  9954      0      0       0   9954   9954   3675.71   415.07   3243.95      0
  9192      0      0       0   9192   9192   3584.35   412.04   3153.71      0
 10203      0      0       0  10203  10203   3336.48   489.39   2830.91      0
 10292      0      0       0  10292  10292   3234.69   379.65   2838.44      0
  7176      0      0       0   7176   7176   4975.89   591.71   4293.85      0
 10425      0      0       0  10425  10425   3199.34   446.30   2736.43      0
  9961      0      0       0   9961   9961   3361.93   461.20   2883.98      0
  9649      0      0       0   9649   9649   3308.86   457.88   2832.57     18
  9701      0      0       0   9701   9701   3404.94   513.11   2873.81      0
  9907      0      0       0   9907   9907   3293.16   452.17   2822.50      0
 10247      0      0       0  10247  10247   3341.96   416.47   2909.95      0
  9632      0      0       0   9632   9632   3540.44   471.39   3049.47      0
 10355      0      0       0  10355  10355   3339.59   367.80   2953.99      0
  9579      0      0       0   9579   9579   3351.44   431.54   2903.57      0
 10282      0      0       0  10282  10282   3162.64   339.26   2807.69      0
  8995      0      0       0   8995   8995   3824.48   496.75   3310.52      0
  9722      0      0       0   9722   9722   3316.40   375.30   2922.77      7
 10471      0      0       0  10471  10471   3202.31   382.04   2802.83      0
 10777      0      0       0  10777  10777   3256.41   308.26   2928.97      0
  9735      0      0       0   9735   9735   3423.31   405.30   2995.11      0
 10556      0      0       0  10556  10556   3281.84   385.27   2878.00      0
 10104      0      0       0  10104  10104   3292.98   385.88   2889.05      0
 10469      0      0       0  10469  10469   3262.41   308.08   2937.35      0
 10083      0      0       0  10083  10083   3412.40   484.65   2909.41      0
 10249      0      0       0  10249  10249   3346.21   321.22   3006.83      0
 10064      0      0       0  10064  10064   3342.97   339.69   2977.12      0
  9426      0      0       0   9426   9426   3558.12   466.81   3072.30      1
  9190      0      0       0   9190   9190   3801.69   418.27   3363.63     17
  9875      0      0       0   9875   9875   3618.05   397.09   3202.35      0
  9549      0      0       0   9549   9549   3689.87   574.18   3080.12      0
 10212      0      0       0  10212  10212   3464.40   476.61   2964.57      0
  9858      0      0       0   9858   9858   3552.70   313.45   3219.06      0
  9091      0      0       0   9091   9091   3890.55   413.00   3458.58      0
  9815      0      0       0   9815   9815   3470.71   414.70   3039.44      9
 10430      0      0       0  10430  10430   3319.96   399.03   2903.85      0
  8376      0      0       0   8376   8376   3711.44   444.30   3246.10      0
  9655      0      0       0   9655   9655   3934.49   502.23   3411.26      0
  9166      0      0       0   9166   9166   3657.65   539.60   3100.89      0
  8940      0      0       0   8940   8940   3870.45   559.65   3290.86      7
  9004      0      0       0   9004   9004   3529.31   508.59   3003.24      0
  9067      0      0       0   9067   9067   3635.26   423.69   3193.55      0
  9622      0      0       0   9622   9622   3491.21   403.18   3069.71      0
  9218      0      0       0   9218   9218   3600.01   390.21   3190.74      0
 10482      0      0       0  10482  10482   3299.21   343.54   2937.14     14
 10482      0      0       0  10482  10482   3216.54   358.19   2834.03      0
  9645      0      0       0   9645   9645   3574.54   330.17   3226.04      3
  9794      0      0       0   9794   9794   3530.33   423.30   3086.72      0
  8706      0      0       0   8706   8706   3618.95   460.22   3141.93      7
 10091      0      0       0  10091  10091   3476.64   346.90   3107.61      0
  8526      0      0       0   8526   8526   4113.41   290.92   3805.20     13
 10954      0      0       0  10954  10954   3200.50   367.85   2813.99      0
 11143      0      0       0  11143  11143   3169.65   376.95   2777.10     19
 10681      0      0       0  10681  10681   3197.19   344.47   2830.66      0
 10827      0      0       0  10827  10827   3191.39   419.79   2754.51      1
 10505      0      0       0  10505  10505   3278.12   314.06   2946.39      0
 10856      0      0       0  10856  10856   3344.14   343.75   2980.25      0
 10907      0      0       0  10907  10907   3155.38   351.79   2784.24      0
 10598      0      0       0  10598  10598   3229.26   331.86   2879.61      6
  9935      0      0       0   9935   9935   3440.45   418.72   2997.84      7
 10611      0      0       0  10611  10611   3364.11   375.78   2968.80      0
 10400      0      0       0  10400  10400   3341.64   365.31   2959.81      0
 10971      0      0       0  10971  10971   3159.29   312.20   2828.39      0
 10751      0      0       0  10751  10751   3236.03   342.77   2869.00      2
  9868      0      0       0   9868   9868   3413.03   351.33   3041.05      3
 10221      0      0       0  10221  10221   3362.05   392.99   2947.79      0
  6354      0      0       0   6354   6354   3253.54   340.85   2896.16      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
