Throughput,latency(ms)
4846.33333333,3.29666666667
4746.33333333,3.375
4886.0,3.27
4796.33333333,3.315
4685.0,3.42166666667
4923.66666667,3.24333333333
4795.0,3.335
4820.33333333,3.31833333333
4925.66666667,3.25
5005.66666667,3.19166666667
4670.0,3.435
4981.66666667,3.20666666667
4768.0,3.35333333333
5007.0,3.19
5033.0,3.175
5014.33333333,3.18833333333
4946.0,3.22833333333
4809.0,3.325
4985.0,3.20666666667
4876.66666667,3.27166666667
4954.33333333,3.22666666667
4913.66666667,3.25333333333
4800.66666667,3.365
4823.0,3.315
4806.0,3.33333333333
4882.0,3.28
4902.33333333,3.265
4829.66666667,3.31666666667
4897.33333333,3.27333333333
5040.33333333,3.17666666667
4974.0,3.21333333333
4938.33333333,3.23666666667
4691.0,3.39833333333
4698.0,3.41666666667
4729.0,3.38
4846.66666667,3.31
4807.0,3.31333333333
4858.33333333,3.31
4922.66666667,3.24
4961.0,3.22333333333
4932.33333333,3.24
4741.66666667,3.37
4953.33333333,3.22333333333
4887.66666667,3.26333333333
4990.33333333,3.21333333333
4903.33333333,3.23333333333
4989.0,3.23333333333
4794.66666667,3.34
4900.33333333,3.26
4949.0,3.225
4982.0,3.21666666667
4931.0,3.22333333333
4732.33333333,3.40333333333
4844.66666667,3.30333333333
4858.0,3.295
4894.66666667,3.265
4922.0,3.24
4844.66666667,3.295
4978.33333333,3.21333333333
4787.33333333,3.33
4864.0,3.29333333333
4917.0,3.24833333333
4794.66666667,3.32333333333
4811.0,3.33
4712.0,3.38833333333
4851.0,3.29
4664.33333333,3.43166666667
4809.66666667,3.31833333333
4654.66666667,3.44333333333
4612.66666667,3.485
4883.33333333,3.285
4556.0,3.54
4651.66666667,3.435
4730.0,3.37333333333
4813.0,3.33
4856.33333333,3.29166666667
4982.66666667,3.20833333333
4927.33333333,3.245
4914.33333333,3.25166666667
4849.0,3.28166666667
