Throughput,Response time (ms),Queue time (ms),Queue length
4958.0,2054.48333333,79.7633333333,0.0
4755.66666667,2040.875,70.7133333333,0.0
4906.33333333,2084.29666667,70.45,0.666666666667
4843.33333333,2081.45833333,68.65,0.0
4738.33333333,2096.48833333,76.48,0.0
4946.33333333,2060.615,75.3033333333,0.5
4840.66666667,2068.41333333,78.2083333333,0.0
4825.33333333,2066.27333333,70.9016666667,0.0
5035.66666667,2001.72666667,75.46,0.0
5035.66666667,2003.82833333,72.82,1.16666666667
4675.66666667,2042.27666667,69.2883333333,0.0
5025.66666667,1998.875,72.2866666667,0.0
4830.0,2036.85833333,77.1866666667,0.0
5093.33333333,1985.775,66.25,0.0
5024.0,2002.50333333,69.6783333333,0.0
5037.66666667,1973.61833333,69.875,0.0
4968.0,2019.51333333,74.3166666667,0.0
4845.33333333,2035.70833333,76.465,0.0
5045.33333333,1969.425,68.2383333333,0.0
4866.0,2010.68,78.0466666667,0.0
4985.66666667,2000.675,91.5083333333,0.0
5001.66666667,1981.09833333,68.2616666667,0.333333333333
4759.66666667,2021.08333333,61.305,0.0
4872.33333333,2005.69833333,72.0566666667,0.333333333333
4805.33333333,2036.54333333,86.0,0.166666666667
4968.0,2003.565,73.0066666667,0.166666666667
4897.33333333,2018.22333333,63.4833333333,0.0
4840.33333333,2032.005,80.9116666667,0.0
5044.66666667,2004.965,74.6116666667,0.0
5025.33333333,2040.02333333,71.3,0.0
5003.0,2019.37666667,72.4933333333,0.0
4941.66666667,2032.52666667,73.0533333333,0.0
4706.33333333,2099.095,83.0,0.0
4710.33333333,2088.75333333,85.6983333333,0.0
4839.66666667,1998.98333333,65.52,1.16666666667
4997.66666667,1998.74,73.8866666667,0.333333333333
4865.0,2018.20833333,67.8133333333,0.0
4911.33333333,2028.24166667,55.1866666667,1.16666666667
4996.66666667,2012.17,65.2516666667,0.0
4953.66666667,1985.30166667,63.69,0.0
4895.66666667,2007.40166667,75.74,0.0
4870.0,2006.97333333,80.4833333333,0.0
4910.0,2011.06666667,82.86,0.666666666667
4985.33333333,1999.425,67.33,0.0
5014.0,1963.07833333,67.5083333333,1.83333333333
5071.33333333,2005.52833333,73.925,0.166666666667
4959.33333333,1977.03166667,65.1666666667,0.0
4795.66666667,1984.19,67.04,0.166666666667
4988.33333333,1977.14833333,59.1983333333,0.0
5013.66666667,1991.15333333,66.465,0.0
5017.66666667,1992.64,67.01,0.0
4881.0,2018.95833333,73.2616666667,0.0
4780.66666667,2025.23833333,76.25,0.0
4898.0,1991.85666667,66.4383333333,0.0
4882.0,2002.035,75.5633333333,0.166666666667
4931.0,2009.59666667,66.9783333333,0.0
4927.33333333,2033.3,82.805,0.0
4927.66666667,2023.64333333,77.1883333333,0.166666666667
4927.66666667,1993.185,71.5533333333,0.666666666667
4812.66666667,2036.47333333,80.92,0.0
4895.33333333,2025.74,82.2966666667,0.5
5008.33333333,1978.77166667,77.4166666667,0.0
4753.33333333,2063.63833333,89.67,0.666666666667
4862.66666667,2023.47166667,76.9283333333,0.0
4740.0,2045.31,77.2616666667,0.0
4881.33333333,2040.08666667,76.5366666667,0.0
4718.66666667,2030.37,76.6616666667,1.0
4757.0,2060.86333333,82.5583333333,0.0
4884.33333333,2047.77666667,81.8883333333,0.0
4707.66666667,2079.45,86.1016666667,0.166666666667
4760.33333333,1996.09666667,65.695,1.16666666667
4642.0,2051.60833333,89.905,0.0
4760.33333333,2079.07666667,71.38,0.0
4756.0,2038.695,76.4816666667,0.0
4876.0,1970.36666667,74.0083333333,0.0
4975.33333333,1979.18833333,71.645,0.0
4975.66666667,2019.64166667,81.095,0.0
4955.33333333,2026.11166667,72.775,0.0
4868.0,2060.945,72.23,0.666666666667
4931.33333333,2027.43666667,80.06,0.166666666667
