Throughput,latency(ms)
1270.0,3.15
1333.66666667,2.98833333333
1345.66666667,2.965
1334.66666667,2.98166666667
1355.33333333,2.945
1337.33333333,2.98333333333
1345.33333333,2.965
1258.66666667,3.185
1342.33333333,2.97166666667
1327.66666667,3.00666666667
1323.33333333,3.00833333333
1352.66666667,2.95
1351.66666667,2.95333333333
1355.33333333,2.94666666667
1329.0,2.99666666667
1342.66666667,2.97333333333
1346.33333333,2.96833333333
1345.66666667,2.96
1327.0,3.00333333333
1322.33333333,3.01833333333
1318.66666667,3.02
1326.0,3.01333333333
1318.66666667,3.02
1286.0,3.10666666667
1328.0,3.00166666667
1330.0,3.0
1326.0,3.00833333333
1332.0,2.99333333333
1330.0,2.99166666667
1288.0,3.11
1327.66666667,3.005
1308.33333333,3.05
1314.66666667,3.035
1315.33333333,3.03333333333
1323.66666667,3.015
1351.33333333,2.95
1330.0,2.99833333333
1358.0,2.94
1371.33333333,2.91166666667
1340.0,2.97333333333
1334.0,2.995
1352.66666667,2.94833333333
1347.66666667,2.955
1361.66666667,2.93166666667
1343.33333333,2.965
1340.33333333,2.975
1333.33333333,2.99166666667
1350.0,2.955
1355.66666667,2.945
1335.0,2.98833333333
1338.33333333,2.98833333333
1343.66666667,2.96666666667
1344.0,2.96833333333
1367.0,2.91833333333
1329.0,3.00166666667
1345.33333333,2.965
1326.33333333,3.00833333333
1345.66666667,2.96
1334.0,2.995
1332.33333333,2.995
1325.33333333,3.00833333333
1338.0,2.98
1334.33333333,2.98666666667
1341.66666667,2.975
1313.66666667,3.035
1361.33333333,2.93166666667
1353.66666667,2.945
1377.33333333,2.89833333333
1358.33333333,2.93666666667
1338.33333333,2.975
1383.0,2.88833333333
1328.66666667,3.005
1353.66666667,2.94666666667
1362.0,2.92833333333
1335.33333333,2.985
1362.0,2.92666666667
1336.0,2.98166666667
1341.0,2.975
1353.33333333,2.95166666667
1348.66666667,2.95666666667
