Throughput,Latency
3965,8.06
4172,7.66
4138,7.73
4153,7.69
4098,7.8
4210,7.6
4173,7.66
4162,7.68
4317,7.37
4052,7.91
3991,8.01
4020,7.95
3953,8.09
3953,8.09
4070,7.85
3909,8.18
3867,8.27
3920,8.15
4002,7.99
4024,7.93
3899,8.2
3911,8.17
3943,8.07
3950,8.12
3932,8.13
4094,7.82
4058,7.88
4015,7.97
4129,7.74
4086,7.82
3944,8.11
4027,7.95
3996,8.0
3970,8.05
3991,8.01
4137,7.73
4160,7.69
4174,7.66
4100,7.79
4261,7.5
4255,7.52
3947,8.1
4014,7.96
4069,7.86
3925,8.14
4146,7.72
3951,8.08
4000,7.99
3789,8.44
3955,8.08
3863,8.28
4030,7.94
3849,8.3
3928,8.13
3884,8.24
3955,8.08
3981,8.03
3862,8.28
4046,7.89
3975,8.04
3871,8.26
3901,8.2
4025,7.95
3806,8.38
3925,8.13
3835,8.36
4010,7.97
3941,8.12
4067,7.85
4064,7.87
3945,8.11
4117,7.75
3869,8.27
4001,7.97
4071,7.87
4083,7.83
4043,7.91
4041,7.92
4012,7.96
3954,8.08
