Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,3490.9625,544.5988760788621,0.5802083333333333,0.0909984041271931
2,3057.641666666667,487.43121039537823,0.6644166666666665,0.1080972430129529
Total,6548.604166666667,978.1441898051186,0.6223124999999999,0.10834427772456476
