Throughput,Latency
4509,0.88
4687,0.85
4284,0.93
4648,0.86
3482,1.14
4594,0.86
3582,1.11
4043,0.98
4204,0.94
3669,1.09
3830,1.03
4401,0.9
3467,1.15
3313,1.2
3939,1.01
3805,1.04
3549,1.12
3828,1.04
3880,1.03
3685,1.08
3395,1.17
3800,1.04
4116,0.97
4557,0.87
4165,0.94
4245,0.94
3549,1.11
3671,1.08
4290,0.93
4013,0.99
4621,0.87
4592,0.86
4488,0.89
3818,1.04
3675,1.08
3245,1.22
3487,1.14
4612,0.86
3519,1.13
4075,0.98
3664,1.08
3731,1.07
3224,1.22
3115,1.28
3857,1.03
4937,0.8
3777,1.06
3957,1.0
4601,0.86
3533,1.13
5028,0.79
4710,0.84
3406,1.16
4147,0.96
3375,1.18
4132,0.96
3879,1.02
3461,1.15
4725,0.84
4727,0.84
3863,1.03
4041,0.99
4809,0.82
4895,0.81
4048,0.98
4485,0.88
5192,0.77
4756,0.83
5116,0.78
4813,0.83
4824,0.82
5217,0.76
5287,0.75
4210,0.95
5015,0.79
5248,0.76
4746,0.84
5459,0.73
4731,0.84
5517,0.72
