Throughput,Latency
2365,3.37
2514,3.17
2403,3.32
2459,3.25
2369,3.37
2387,3.34
2365,3.38
2399,3.33
2351,3.39
2452,3.26
2474,3.22
2444,3.27
2413,3.31
2444,3.27
2416,3.3
2431,3.28
2418,3.3
2383,3.36
2460,3.24
2468,3.23
2449,3.26
2330,3.42
2513,3.18
2395,3.33
2380,3.36
2418,3.3
2392,3.33
2368,3.37
2438,3.27
2485,3.21
2459,3.25
2388,3.35
2367,3.37
2409,3.31
2336,3.41
2461,3.25
2419,3.3
2395,3.34
2362,3.35
2475,3.25
2492,3.2
2237,3.58
2413,3.31
2442,3.26
2470,3.24
2413,3.3
2445,3.27
2445,3.27
2363,3.38
2292,3.45
2358,3.41
2358,3.39
2384,3.35
2446,3.25
2440,3.28
2453,3.25
2496,3.19
2415,3.31
2471,3.23
2305,3.46
2376,3.36
2410,3.31
2333,3.41
2416,3.3
2314,3.45
2316,3.45
2208,3.61
2397,3.33
2398,3.32
2422,3.3
2443,3.27
2321,3.44
2335,3.42
2311,3.45
2411,3.3
2359,3.39
2297,3.47
2327,3.44
2412,3.3
2409,3.32
