Throughput,Latency
11066,2.87
10976,2.93
11000,2.89
11119,2.88
11008,2.91
11207,2.85
9698,3.27
11010,2.92
10007,3.18
10987,2.92
10168,3.11
10926,2.91
10992,2.94
9578,3.32
11035,2.9
10993,2.89
10230,3.14
10777,2.97
11141,2.87
11142,2.86
11064,2.88
11071,2.88
10503,3.05
10978,2.9
10437,3.06
9457,3.37
9843,3.24
9799,3.24
10510,3.04
11102,2.88
10334,3.09
10110,3.16
11203,2.84
10670,3.01
10427,3.06
10512,3.04
10081,3.16
8740,3.65
9444,3.38
10888,2.94
10069,3.15
10479,3.07
9851,3.24
10848,2.94
10685,2.99
9607,3.31
9689,3.3
10767,2.97
9853,3.23
11179,2.86
10607,3.02
9868,3.23
9095,3.49
10993,2.9
9224,3.47
11053,2.9
10664,3.0
9831,3.23
10933,2.94
10112,3.14
10683,3.0
10033,3.18
9597,3.32
9584,3.33
9663,3.3
10848,2.92
9829,3.27
9906,3.21
10859,2.94
10882,2.95
11104,2.88
11029,2.9
11063,2.88
6957,4.61
10728,2.96
11122,2.89
10785,2.94
10520,3.06
10414,3.06
10519,3.04
