Throughput,Latency
836,4.77
829,4.82
864,4.62
845,4.73
836,4.77
829,4.81
852,4.69
861,4.64
839,4.76
828,4.82
821,4.86
812,4.91
812,4.92
875,4.57
836,4.77
796,5.01
804,4.98
821,4.87
864,4.63
833,4.79
797,5.01
811,4.92
843,4.74
823,4.84
812,4.89
805,4.96
813,4.93
828,4.83
857,4.66
876,4.55
925,4.32
826,4.84
846,4.72
872,4.57
852,4.69
840,4.74
846,4.73
841,4.76
856,4.66
856,4.67
832,4.8
840,4.74
835,4.79
853,4.68
791,5.03
798,5.02
813,4.91
849,4.68
839,4.78
858,4.65
822,4.86
842,4.74
868,4.61
853,4.68
854,4.67
864,4.61
854,4.68
820,4.88
840,4.74
863,4.63
884,4.51
816,4.89
859,4.66
829,4.8
852,4.68
808,4.96
838,4.76
873,4.57
825,4.85
816,4.89
830,4.81
811,4.91
855,4.68
865,4.61
892,4.48
906,4.41
857,4.66
837,4.75
861,4.65
842,4.72
