Throughput,latency(ms)
6215.33333333,10.3033333333
6167.0,10.3666666667
6188.66666667,10.3533333333
6304.33333333,10.16
6263.0,10.2133333333
6453.33333333,9.92666666667
6392.0,10.01
6253.0,10.24
6268.66666667,10.2033333333
6445.0,9.94333333333
6387.66666667,10.0266666667
6077.66666667,10.5266666667
6145.0,10.4133333333
6138.66666667,10.4166666667
6256.66666667,10.24
6208.33333333,10.29
6189.33333333,10.35
6135.33333333,10.41
6146.33333333,10.4266666667
6264.33333333,10.2066666667
6221.66666667,10.2833333333
6238.66666667,10.2666666667
6220.33333333,10.2833333333
6127.33333333,10.4366666667
6162.0,10.37
6072.33333333,10.5466666667
6196.33333333,10.33
6182.66666667,10.32
6147.66666667,10.43
6198.33333333,10.31
6140.33333333,10.4266666667
6085.33333333,10.5233333333
6145.0,10.4066666667
6133.33333333,10.45
6192.66666667,10.3233333333
6218.0,10.2966666667
6193.33333333,10.3266666667
6296.66666667,10.1633333333
6237.66666667,10.2633333333
6265.66666667,10.1933333333
6206.0,10.3066666667
6291.33333333,10.18
6160.33333333,10.38
6232.66666667,10.2766666667
6235.0,10.24
6350.0,10.0866666667
6218.66666667,10.2866666667
6275.33333333,10.2
6094.33333333,10.5033333333
6152.33333333,10.4
6204.66666667,10.3166666667
6114.66666667,10.4666666667
6054.33333333,10.56
6140.0,10.4233333333
6117.33333333,10.45
6055.66666667,10.5766666667
6133.0,10.43
6112.0,10.4633333333
6140.33333333,10.43
6056.0,10.57
6147.66666667,10.4
6135.33333333,10.4333333333
6126.33333333,10.46
6290.66666667,10.1766666667
6269.33333333,10.2
6227.0,10.2766666667
6220.66666667,10.2866666667
6249.33333333,10.2366666667
6262.66666667,10.2166666667
6223.0,10.2733333333
6168.33333333,10.3766666667
6183.66666667,10.3433333333
6142.33333333,10.4266666667
6155.0,10.3866666667
6087.33333333,10.5066666667
6101.33333333,10.4833333333
6079.66666667,10.5366666667
6011.33333333,10.6466666667
6054.66666667,10.56
6023.66666667,10.6266666667
