[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  95   0   1   0|   0     0 |  24k   26M|1510580168
  2   1  97   0   0   0| 528k  528k|   0    52k|1510580169
  2   1  97   0   0   0| 755k  756k|   0     0 |1510580170
  1   1  98   0   0   0| 690k  690k|   0    72k|1510580171
  1   1  98   0   0   0| 733k  733k|   0     0 |1510580172
  4   3  93   0   0   0| 776k  776k|   0     0 |1510580173
  2   2  95   0   0   0| 762k  762k|   0  8192B|1510580174
  0   1  99   0   0   0| 762k  762k|   0     0 |1510580175
  1   1  99   0   0   0| 773k  773k|   0     0 |1510580176
  2   1  97   0   0   0| 764k  764k|   0    24k|1510580177
  0   1  99   0   0   0| 776k  776k|   0     0 |1510580178
  1   1  97   0   0   0| 791k  791k|   0     0 |1510580179
  0   0  99   0   0   0| 777k  777k|   0    12k|1510580180
  0   0  99   0   0   0| 801k  801k|   0     0 |1510580181
  0   1  99   0   0   0| 759k  759k|   0     0 |1510580182
  0   0  99   0   0   0| 757k  757k|   0    32k|1510580183
  2   2  96   0   0   0| 763k  763k|   0     0 |1510580184
  0   1  99   0   0   0| 748k  747k|   0     0 |1510580185
  0   0  99   0   0   0| 733k  734k|   0     0 |1510580186
  0   0  99   0   0   0| 755k  755k|   0     0 |1510580187
  0   0  99   0   0   0| 748k  748k|   0    16k|1510580188
  0   0  99   0   0   0| 722k  722k|   0     0 |1510580189
  0   0  99   0   0   0| 752k  752k|   0     0 |1510580190
  0   0  99   0   0   0| 755k  755k|   0     0 |1510580191
  0   0  99   0   0   0| 759k  759k|   0     0 |1510580192
  0   1  99   0   0   0| 747k  747k|   0    16k|1510580193
  0   0  99   0   0   0| 727k  727k|   0     0 |1510580194
  1   1  99   0   0   0| 706k  707k|   0    64k|1510580195
  0   0  99   0   0   0| 748k  748k|   0     0 |1510580196
  0   0  99   0   0   0| 756k  756k|   0     0 |1510580197
  1   1  98   0   0   0| 749k  749k|   0    16k|1510580198
  0   1  99   0   0   0| 751k  751k|   0     0 |1510580199
  0   1  99   0   0   0| 776k  776k|   0    40k|1510580200
  1   1  99   0   0   0| 755k  755k|   0     0 |1510580201
  0   0  99   0   0   0| 755k  755k|   0     0 |1510580202
  0   0  99   0   0   0| 750k  750k|   0    24k|1510580203
  0   1  99   0   0   0| 737k  737k|   0     0 |1510580204
  1   1  98   0   0   0| 723k  723k|   0     0 |1510580205
  0   0  99   0   0   0| 727k  727k|   0     0 |1510580206
  1   1  98   0   0   0| 733k  731k|   0     0 |1510580207
  0   0  99   0   0   0| 751k  752k|   0    16k|1510580208
  0   0  99   0   0   0| 769k  769k|   0     0 |1510580209
  0   0  99   0   0   0| 759k  759k|   0  8192B|1510580210
  0   0  99   0   0   0| 779k  779k|   0     0 |1510580211
  0   0  99   0   0   0| 776k  776k|   0     0 |1510580212
  1   1  98   0   0   0| 775k  775k|   0    28k|1510580213
  0   0  99   0   0   0| 802k  802k|   0     0 |1510580214
  1   1  98   0   0   0| 748k  748k|   0     0 |1510580215
  0   0  99   0   0   0| 770k  770k|   0     0 |1510580216
  0   0  99   0   0   0| 772k  772k|   0     0 |1510580217
  1   1  98   0   0   0| 724k  725k|   0    16k|1510580218
  1   0  99   0   0   0| 756k  756k|   0     0 |1510580219
  0   0  99   0   0   0| 758k  759k|   0     0 |1510580220
  1   2  97   0   0   0| 729k  730k|   0     0 |1510580221
  0   1  99   0   0   0| 725k  725k|   0     0 |1510580222
  2   2  96   0   0   0| 727k  727k|   0    16k|1510580223
  0   0  99   0   0   0| 771k  771k|   0     0 |1510580224
  1   1  98   0   0   0| 741k  741k|   0     0 |1510580225
  1   2  97   0   0   0| 732k  732k|   0     0 |1510580226
  0   0  99   0   0   0| 762k  762k|   0     0 |1510580227
  0   0  99   0   0   0| 749k  749k|   0    16k|1510580228
  0   1  99   0   0   0| 763k  763k|   0     0 |1510580229
  0   0  99   0   0   0| 753k  753k|   0    20k|1510580230
  1   1  99   0   0   0| 735k  735k|   0     0 |1510580231
  1   1  97   0   0   0| 759k  759k|   0     0 |1510580232
  0   0  98   0   0   0| 750k  750k|   0    16k|1510580233
  0   0  99   0   0   0| 733k  733k|   0     0 |1510580234
