Throughput,Latency
671,2.96
615,3.24
648,3.07
659,3.02
665,3.0
677,2.94
681,2.93
615,3.24
698,2.85
659,3.03
688,2.89
669,2.98
681,2.93
691,2.88
667,2.99
660,3.02
679,2.94
672,2.96
670,2.98
683,2.91
659,3.02
660,3.01
679,2.94
667,2.98
686,2.9
694,2.87
708,2.81
703,2.84
656,3.03
632,3.15
635,3.13
663,3.01
663,3.01
641,3.11
654,3.04
683,2.92
679,2.94
664,3.0
682,2.92
697,2.86
665,3.0
665,3.0
705,2.82
620,2.87
690,3.2
674,2.96
673,2.96
703,2.84
629,3.16
675,2.96
691,2.88
674,2.96
676,2.94
663,3.01
650,3.06
658,3.02
676,2.95
655,3.04
676,2.93
666,3.0
729,2.72
666,2.96
657,3.04
642,3.1
673,2.96
676,2.94
661,3.02
668,2.98
672,2.96
683,2.91
670,2.98
669,2.97
668,2.98
643,3.1
692,2.87
707,2.82
674,2.95
656,3.03
642,3.1
672,2.97
