[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  95   0   1   0|   0     0 |3724B 3471k|1511007618
  5   3  92   0   0   0|  14k   26k|   0  4096B|1511007619
  0   0 100   0   0   0|   0     0 |   0     0 |1511007620
  9   4  85   0   2   0|6881k 7107k|   0   208k|1511007621
 13   9  75   0   3   0|  17M   18M|   0     0 |1511007622
 10   8  79   0   3   0|  18M   18M|   0     0 |1511007623
  5   4  88   0   3   0|  19M   19M|   0     0 |1511007624
  7   5  84   0   3   0|  18M   18M|   0     0 |1511007625
  3   3  91   0   3   0|  17M   18M|   0     0 |1511007626
  3   3  90   0   3   0|  17M   17M|   0    24k|1511007627
  3   3  90   0   4   0|  16M   17M|   0     0 |1511007628
  3   3  90   0   4   0|  17M   18M|   0     0 |1511007629
  3   3  90   0   4   0|  17M   17M|   0     0 |1511007630
  3   3  90   0   3   0|  18M   19M|   0   104k|1511007631
  3   3  92   0   3   0|  19M   19M|   0     0 |1511007632
  3   3  90   0   4   0|  17M   17M|   0    24k|1511007633
  3   3  91   0   3   0|  19M   19M|   0     0 |1511007634
  3   3  92   0   3   0|  18M   19M|   0     0 |1511007635
  2   3  92   0   3   0|  18M   19M|   0     0 |1511007636
  3   3  90   0   4   0|  18M   18M|   0     0 |1511007637
  3   3  91   0   3   0|  18M   18M|   0    12k|1511007638
  3   3  91   0   3   0|  18M   18M|   0     0 |1511007639
  3   3  89   0   5   0|  18M   18M|   0     0 |1511007640
  3   3  91   0   3   0|  18M   18M|   0  8192B|1511007641
  3   3  91   0   4   0|  18M   19M|   0     0 |1511007642
  3   3  90   0   4   0|  18M   18M|   0    24k|1511007643
  3   3  91   0   3   0|  18M   19M|   0     0 |1511007644
  3   3  91   0   3   0|  18M   18M|   0     0 |1511007645
  3   3  91   0   3   0|  18M   19M|   0    64k|1511007646
  3   3  91   0   3   0|  18M   19M|   0     0 |1511007647
  4   4  88   0   3   0|  17M   17M|   0    28k|1511007648
  3   3  91   0   4   0|  17M   18M|   0     0 |1511007649
  3   3  89   0   5   0|  16M   17M|   0     0 |1511007650
  3   3  91   0   4   0|  17M   17M|   0    40k|1511007651
  3   3  91   0   3   0|  19M   20M|   0     0 |1511007652
  3   3  91   0   4   0|  18M   18M|   0     0 |1511007653
  3   3  90   0   3   0|  18M   19M|   0    24k|1511007654
  3   3  91   0   3   0|  18M   18M|   0     0 |1511007655
  3   3  91   0   3   0|  17M   17M|   0     0 |1511007656
  3   3  91   0   3   0|  18M   18M|   0     0 |1511007657
  3   3  91   0   3   0|  18M   19M|   0     0 |1511007658
  3   3  90   0   3   0|  17M   18M|   0    12k|1511007659
  3   3  91   0   3   0|  17M   18M|   0     0 |1511007660
  3   3  91   0   3   0|  17M   18M|   0     0 |1511007661
  3   3  91   0   3   0|  19M   19M|   0     0 |1511007662
  3   3  91   0   3   0|  17M   18M|   0     0 |1511007663
  2   3  90   0   4   0|  18M   19M|   0    12k|1511007664
  3   3  90   0   3   0|  17M   18M|   0     0 |1511007665
  2   3  90   0   4   0|  18M   18M|   0  8192B|1511007666
  3   3  92   0   3   0|  20M   20M|   0     0 |1511007667
  2   4  90   0   4   0|  17M   17M|   0     0 |1511007668
  2   3  91   0   3   0|  17M   18M|   0    24k|1511007669
  3   3  89   0   5   0|  16M   16M|   0     0 |1511007670
  2   3  92   0   3   0|  18M   19M|   0     0 |1511007671
  3   3  91   0   4   0|  17M   17M|   0     0 |1511007672
  3   3  90   0   4   0|  17M   18M|   0     0 |1511007673
  3   3  90   1   4   0|  18M   18M|   0    12k|1511007674
  3   3  91   0   3   0|  17M   17M|   0     0 |1511007675
  3   3  91   0   3   0|  17M   18M|   0     0 |1511007676
  2   3  92   0   3   0|  18M   19M|   0     0 |1511007677
  2   3  91   0   4   0|  18M   18M|   0     0 |1511007678
  3   3  91   0   3   0|  19M   20M|   0    12k|1511007679
  3   3  91   0   3   0|  19M   19M|   0     0 |1511007680
  3   3  91   0   4   0|  19M   19M|   0    48k|1511007681
  2   3  91   0   4   0|  19M   19M|   0     0 |1511007682
  3   3  91   0   4   0|  18M   18M|   0     0 |1511007683
