[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  96   0   1   0|   0     0 |3216B  586k|1511007620
  1   3  93   0   3   0| 375k 6019k|   0     0 |1511007621
  2   5  89   0   4   0| 563k   10M|   0  8192B|1511007622
  2   4  89   0   5   0| 548k   11M|   0     0 |1511007623
  1   5  90   0   4   0| 562k   11M|   0     0 |1511007624
  2   5  86   3   4   0| 568k   11M|   0    40k|1511007625
  2   5  88   0   5   0| 541k   11M|   0     0 |1511007626
  2   5  89   0   4   0| 562k   11M|   0     0 |1511007627
  2   4  90   0   4   0| 542k   11M|   0     0 |1511007628
  1   5  90   0   4   0| 535k   11M|   0     0 |1511007629
  2   5  86   2   5   0| 554k   11M|   0    12k|1511007630
  2   5  88   0   5   0| 581k   12M|   0     0 |1511007631
  2   5  89   0   4   0| 565k   11M|   0     0 |1511007632
  2   5  88   0   5   0| 560k   11M|   0     0 |1511007633
  2   6  88   0   4   0| 576k   12M|   0     0 |1511007634
  2   5  88   0   5   0| 569k   11M|   0     0 |1511007635
  2   5  85   3   5   0| 573k   12M|   0    12k|1511007636
  2   5  89   0   4   0| 550k   11M|   0     0 |1511007637
  2   5  88   0   5   0| 574k   12M|   0     0 |1511007638
  1   5  89   0   5   0| 550k   11M|   0     0 |1511007639
  2   6  88   0   4   0| 574k   12M|   0     0 |1511007640
  2   5  85   3   5   0| 557k   11M|   0    12k|1511007641
  2   5  89   0   4   0| 578k   12M|   0    28k|1511007642
  2   5  88   0   5   0| 570k   12M|   0     0 |1511007643
  2   5  89   0   4   0| 525k   10M|   0     0 |1511007644
  1   5  89   0   5   0| 575k   12M|   0     0 |1511007645
  2   5  87   2   4   0| 581k   12M|   0    12k|1511007646
  2   5  89   0   4   0| 554k   11M|   0     0 |1511007647
  2   5  88   0   5   0| 555k   11M|   0     0 |1511007648
  2   5  89   0   4   0| 538k   11M|   0     0 |1511007649
  2   5  89   0   4   0| 569k   11M|   0     0 |1511007650
  2   5  88   0   5   0| 559k   11M|   0     0 |1511007651
  2   5  87   1   5   0| 565k   11M|   0    24k|1511007652
  2   5  89   0   4   0| 563k   11M|   0     0 |1511007653
  1   5  89   0   5   0| 570k   11M|   0     0 |1511007654
  2   5  88   0   5   0| 565k   11M|   0     0 |1511007655
  2   5  89   0   4   0| 540k   11M|   0     0 |1511007656
  2   5  88   0   5   0| 583k   12M|   0     0 |1511007657
  2   5  86   3   4   0| 573k   12M|   0    20k|1511007658
  2   5  88   0   5   0| 522k   10M|   0     0 |1511007659
  1   5  90   0   4   0| 549k   11M|   0     0 |1511007660
  2   5  89   0   4   0| 574k   12M|   0     0 |1511007661
  2   5  88   0   5   0| 570k   12M|   0     0 |1511007662
  2   5  86   3   4   0| 555k   11M|   0    12k|1511007663
  2   4  89   0   5   0| 568k   11M|   0     0 |1511007664
  1   5  90   0   4   0| 561k   11M|   0     0 |1511007665
  2   5  89   0   4   0| 561k   11M|   0     0 |1511007666
  2   5  88   0   5   0| 567k   12M|   0     0 |1511007667
  2   5  89   0   4   0| 558k   11M|   0     0 |1511007668
  2   5  86   2   5   0| 560k   11M|   0    12k|1511007669
  2   5  89   0   4   0| 539k   11M|   0     0 |1511007670
  2   5  88   0   5   0| 543k   11M|   0     0 |1511007671
  1   5  90   0   4   0| 564k   11M|   0     0 |1511007672
  2   5  88   0   5   0| 569k   11M|   0     0 |1511007673
  2   4  90   0   4   0| 529k   10M|   0     0 |1511007674
  2   6  86   2   4   0| 552k   11M|   0    12k|1511007675
  2   5  88   0   5   0| 576k   12M|   0     0 |1511007676
  1   4  91   0   4   0| 563k   11M|   0     0 |1511007677
  2   5  89   0   4   0| 581k   12M|   0  8192B|1511007678
  2   6  87   0   5   0| 580k   12M|   0     0 |1511007679
  2   5  88   0   5   0| 565k   11M|   0     0 |1511007680
  2   5  87   2   4   0| 570k   11M|   0    12k|1511007681
  2   5  88   0   5   0| 564k   11M|   0     0 |1511007682
  2   5  89   0   4   0| 548k   11M|   0  4096B|1511007683
  2   5  89   0   4   0| 563k   11M|   0     0 |1511007684
  1   5  89   0   5   0| 568k   11M|   0     0 |1511007685
  2   5  89   0   4   0| 543k   11M|   0     0 |1511007686
  2   5  87   2   4   0| 577k   12M|   0    12k|1511007687
  2   5  88   0   5   0| 559k   11M|   0     0 |1511007688
  2   4  90   0   4   0| 539k   11M|   0     0 |1511007689
  1   5  89   0   5   0| 553k   11M|   0     0 |1511007690
  2   5  89   0   4   0| 579k   12M|   0     0 |1511007691
  2   5  88   0   5   0| 574k   12M|   0     0 |1511007692
  2   6  85   2   5   0| 587k   12M|   0    12k|1511007693
  2   5  88   0   5   0| 574k   12M|   0     0 |1511007694
  2   5  89   0   4   0| 575k   12M|   0     0 |1511007695
  2   5  88   0   5   0| 594k   12M|   0     0 |1511007696
  2   5  89   0   4   0| 554k   11M|   0     0 |1511007697
  2   5  84   4   5   0| 567k   11M|   0    12k|1511007698
  2   5  89   0   4   0| 566k   12M|   0     0 |1511007699
  3   5  87   0   5   0| 562k   11M|   0     0 |1511007700
  1   4  91   0   4   0| 530k   10M|   0     0 |1511007701
  2   5  88   0   5   0| 551k   11M|   0     0 |1511007702
  2   5  87   2   4   0| 579k   12M|   0    12k|1511007703
  1   5  89   0   5   0| 539k   11M|   0     0 |1511007704
  2   5  89   0   4   0| 552k   11M|   0     0 |1511007705
