Repetition,Middleware,Average Throughput,Std Throughput,Average Latency,Std Latency,Average Gets,Average Multigets,Average Sets,Average Invalids,Average Hits,Average Queue Length,Std Queue Length,Average Queue Time,Std Queue Time,Average Server Time,Std Server Time
1,1,7134.4,215.763384231,11.833605125,0.455827117178,0.0,0.0,7134.4,0.0,7134.4,25.5875,19.5672768362,3.435829,0.292549992312,8.346393875,0.232264555138
1,2,7541.0625,327.349398893,11.721990375,0.634780359637,0.0,0.0,7541.0625,0.0,7541.0625,36.65,23.1932443241,4.12442325,0.332521426251,7.554667,0.385121586257
1,Total,14675.4625,387.407479972,11.77779775,0.403628655681,0.0,0.0,14675.4625,0.0,14675.4625,31.11875,13.8265118087,3.780126125,0.21939398037,7.9505304375,0.233594670651
2,1,7079.975,188.524851466,12.047116875,0.431176676894,0.0,0.0,7079.975,0.0,7079.975,26.1625,19.7903209625,3.576819,0.262029428232,8.418735625,0.237969532849
2,2,7797.7875,409.705225734,11.47380075,0.643773045501,0.0,0.0,7797.7875,0.0,7797.7875,27.375,19.8458457854,3.96305675,0.323796605813,7.47203625,0.375537331996
2,Total,14877.7625,396.997600469,11.7604588125,0.37913302506,0.0,0.0,14877.7625,0.0,14877.7625,26.76875,15.0351789485,3.769937875,0.206500707911,7.9453859375,0.217950678676
3,1,6997.425,186.873732162,12.20287525,0.474794484657,0.0,0.0,6997.425,0.0,6997.425,28.2375,20.9986399499,3.646781,0.265405127699,8.502562625,0.26295615851
3,2,7982.9,407.818016004,11.3269535,0.583518323305,0.0,0.0,7982.9,0.0,7982.9,31.1,17.5236548988,3.879067375,0.260030719119,7.411744875,0.407470458459
3,Total,14980.325,451.367227488,11.764914375,0.394008270926,0.0,0.0,14980.325,0.0,14980.325,29.66875,13.0933705687,3.7629241875,0.214266792545,7.95715375,0.239295036772
Total,Total,14844.5166667,252.225252062,11.7677236458,0.218773522767,0.0,0.0,14844.5166667,0.0,14844.5166667,29.1854166667,8.05518910729,3.7709960625,0.119787506903,7.951023375,0.135675709613
