Throughput,Latency
1537,2.6
1557,2.56
1525,2.62
1583,2.52
1518,2.63
1583,2.53
1667,2.39
1795,2.22
1564,2.56
1671,2.39
1629,2.45
1742,2.29
1720,2.32
1570,2.54
1604,2.49
1603,2.49
1681,2.37
1706,2.34
1615,2.48
1498,2.66
1617,2.47
1629,2.45
1576,2.53
1608,2.48
1595,2.51
1533,2.6
1595,2.5
1605,2.49
1615,2.47
1671,2.39
1736,2.3
1613,2.48
1638,2.44
1571,2.54
1621,2.47
1569,2.55
1772,2.25
1567,2.55
1705,2.35
1646,2.42
1731,2.31
1603,2.49
1677,2.38
1671,2.37
1651,2.43
1575,2.53
1643,2.43
1637,2.44
1596,2.5
1647,2.42
1646,2.42
1645,2.43
1591,2.5
1655,2.42
1575,2.53
1578,2.53
1637,2.44
1639,2.44
1447,2.76
1562,2.55
1472,2.72
1653,2.42
1543,2.59
1575,2.53
1554,2.57
1699,2.35
1598,2.5
1513,2.64
1649,2.42
1625,2.45
1598,2.5
1594,2.5
1642,2.43
1631,2.45
1714,2.33
1693,2.36
1597,2.5
1557,2.57
1607,2.48
1580,2.53
