Throughput,Response time (ms),Queue time (ms),Queue length
12478.3333333,2443.74,177.831666667,0.0
12320.0,2477.48666667,173.625,1.5
12302.6666667,2511.13,196.618333333,0.333333333333
12622.3333333,2543.24833333,188.276666667,1.83333333333
12345.3333333,2568.12833333,212.395,1.66666666667
12599.6666667,2396.10666667,195.711666667,1.33333333333
12319.6666667,2522.53833333,214.838333333,0.0
12604.6666667,2473.34666667,209.383333333,0.333333333333
12154.0,2540.145,181.388333333,0.166666666667
12269.3333333,2540.14333333,189.568333333,0.833333333333
12255.6666667,2587.47666667,189.348333333,0.166666666667
12216.6666667,2505.97666667,172.618333333,0.0
12217.0,2591.605,170.69,0.5
12079.6666667,2513.93833333,203.806666667,0.0
12497.0,2389.75166667,170.236666667,1.5
12193.3333333,2586.41666667,192.193333333,0.0
12389.3333333,2424.99833333,176.246666667,1.5
12521.3333333,2501.10833333,163.52,1.83333333333
12282.6666667,2558.48666667,205.633333333,2.33333333333
11682.0,2652.22833333,187.116666667,1.66666666667
12611.0,2403.42666667,185.243333333,1.83333333333
12438.0,2436.26833333,183.993333333,0.833333333333
12670.3333333,2486.91,176.873333333,2.33333333333
12268.6666667,2506.46666667,189.553333333,2.0
12609.6666667,2432.44833333,198.535,2.16666666667
12422.3333333,2492.42666667,189.795,1.0
12621.6666667,2462.22666667,160.443333333,1.66666666667
12240.0,2550.71166667,170.756666667,0.833333333333
12539.6666667,2495.66666667,176.688333333,0.166666666667
12334.0,2501.24,183.878333333,0.0
12004.3333333,2533.51166667,182.243333333,0.833333333333
12373.6666667,2492.28833333,188.205,0.0
12507.6666667,2565.385,166.861666667,4.66666666667
12594.3333333,2460.85833333,168.586666667,0.166666666667
12377.6666667,2494.33,181.66,2.83333333333
12415.0,2450.08666667,173.736666667,3.33333333333
12358.0,2513.805,168.351666667,1.0
12573.0,2484.76166667,161.93,0.0
12523.6666667,2495.13833333,179.005,0.833333333333
12254.3333333,2546.49833333,197.03,2.33333333333
12551.3333333,2464.04833333,162.543333333,0.166666666667
12348.6666667,2514.66666667,175.888333333,2.5
12584.6666667,2514.915,180.743333333,2.0
12570.0,2470.50166667,170.03,0.0
12261.6666667,2533.565,189.101666667,3.66666666667
12308.0,2520.895,170.953333333,0.0
12443.0,2421.33166667,172.328333333,0.166666666667
11648.0,2711.44166667,160.673333333,0.166666666667
12473.3333333,2479.99,173.913333333,1.5
12462.3333333,2452.83833333,165.083333333,0.0
12518.0,2419.01666667,168.983333333,0.0
12269.6666667,2463.67,181.006666667,5.66666666667
12651.6666667,2477.07666667,175.59,0.166666666667
12398.6666667,2452.82833333,183.258333333,2.33333333333
12523.6666667,2520.8,190.595,0.333333333333
11987.0,2501.83833333,175.135,4.5
12354.3333333,2491.69833333,182.07,0.0
12483.0,2536.58666667,171.19,0.0
12301.0,2452.81333333,173.016666667,0.166666666667
12483.3333333,2469.95,181.828333333,0.833333333333
11818.6666667,2698.64666667,179.733333333,1.16666666667
12150.6666667,2532.365,206.725,0.5
12368.6666667,2553.47833333,177.278333333,4.16666666667
12294.3333333,2552.995,191.916666667,0.833333333333
12189.3333333,2516.17666667,190.43,0.0
12615.6666667,2433.28,182.026666667,0.833333333333
12516.0,2467.405,174.881666667,0.0
12495.3333333,2513.45333333,173.176666667,0.0
12424.6666667,2465.14833333,165.415,0.166666666667
12502.3333333,2449.58833333,170.686666667,1.66666666667
12439.3333333,2472.49833333,171.456666667,1.83333333333
12531.3333333,2513.74,177.946666667,2.83333333333
12510.3333333,2508.2,191.106666667,0.0
12411.0,2481.11833333,173.176666667,2.0
12490.3333333,2441.7,180.385,0.833333333333
11861.0,2504.07666667,176.113333333,1.0
12468.6666667,2427.03,165.138333333,1.0
12405.6666667,2506.86333333,162.708333333,1.16666666667
12665.3333333,2440.51833333,165.11,1.0
12236.3333333,2544.64,184.731666667,2.33333333333
