Throughput,Response time (ms),Queue time (ms),Queue length
12550.0,3161.07833333,218.893333333,0.166666666667
12586.3333333,3070.635,252.193333333,3.83333333333
12354.6666667,3136.57666667,224.643333333,5.83333333333
12779.6666667,2992.785,208.233333333,0.333333333333
12767.6666667,3148.825,232.396666667,1.33333333333
12263.6666667,3158.75833333,240.896666667,0.0
12431.0,3061.90833333,253.856666667,0.5
12623.3333333,2990.03833333,212.521666667,1.66666666667
12834.6666667,3092.56333333,266.74,0.166666666667
12706.6666667,3135.64,203.616666667,1.16666666667
12532.0,3141.03333333,204.003333333,0.0
12378.3333333,3270.8,183.033333333,0.0
12331.0,3266.965,179.658333333,0.333333333333
12038.3333333,3212.09333333,215.463333333,1.5
12276.0,3305.38666667,212.476666667,2.83333333333
12241.6666667,3331.975,195.741666667,0.166666666667
12339.6666667,3092.46833333,209.395,0.833333333333
12205.3333333,3217.24166667,226.621666667,0.0
12154.0,3170.44,194.13,0.0
12265.3333333,3257.94166667,206.296666667,0.5
12513.3333333,3145.59166667,196.463333333,1.0
12332.3333333,3155.29,212.703333333,1.5
12242.6666667,3129.56,206.358333333,2.0
12420.0,3151.45333333,195.898333333,0.166666666667
12589.3333333,3137.22,201.088333333,0.0
12244.3333333,3127.67833333,225.726666667,0.666666666667
12742.3333333,2987.875,185.003333333,0.833333333333
12719.0,2980.19333333,207.255,0.833333333333
12757.6666667,3063.07666667,202.518333333,1.83333333333
12404.6666667,3108.36833333,197.671666667,0.833333333333
12603.0,3113.52,194.743333333,0.0
12336.0,3126.045,188.991666667,0.0
12424.3333333,3166.69166667,206.641666667,3.16666666667
12340.6666667,3154.10666667,224.748333333,1.66666666667
12472.6666667,3107.13666667,196.645,4.66666666667
12082.3333333,3268.61333333,194.326666667,0.333333333333
12616.6666667,3010.335,193.786666667,6.5
12401.3333333,3036.75833333,198.658333333,0.833333333333
12526.6666667,3114.27833333,193.578333333,1.33333333333
12367.0,3161.15,197.093333333,0.0
12432.0,3069.11666667,226.988333333,3.0
12409.3333333,3107.32333333,221.09,0.166666666667
12475.6666667,3077.105,237.37,2.83333333333
12433.0,3111.59333333,213.816666667,0.0
12462.6666667,3063.61666667,222.12,3.33333333333
12468.3333333,3079.54,230.098333333,0.0
12527.0,2966.555,193.521666667,2.33333333333
12457.0,3102.28,203.583333333,1.0
12408.0,3075.12833333,192.231666667,4.16666666667
11847.0,3199.25333333,226.733333333,0.0
12588.0,3126.48333333,174.575,1.16666666667
12447.6666667,3036.17333333,210.488333333,1.0
12469.6666667,3168.34833333,227.328333333,2.5
12376.0,3147.77166667,209.993333333,0.0
12321.3333333,3183.52333333,220.73,0.0
12378.3333333,3065.40666667,218.405,0.666666666667
11815.6666667,3323.055,250.433333333,1.33333333333
12394.3333333,3002.34,188.785,1.33333333333
12690.3333333,2961.36666667,203.336666667,0.0
12269.0,3105.95333333,211.05,0.5
12611.6666667,3017.035,227.67,1.0
12383.0,2968.89833333,212.278333333,0.0
12315.0,3074.67166667,212.956666667,0.166666666667
12071.3333333,3166.255,239.115,2.0
12508.0,3066.04666667,202.451666667,0.666666666667
12480.6666667,3114.49666667,226.371666667,5.0
12408.3333333,3024.945,215.021666667,1.83333333333
12547.3333333,3099.59166667,205.523333333,0.0
12540.6666667,3211.25333333,221.528333333,4.0
12571.0,3147.88,206.881666667,3.5
12504.3333333,3055.615,215.603333333,0.5
12391.6666667,3146.65666667,210.516666667,0.166666666667
12258.0,3139.57166667,210.111666667,0.0
12140.0,3222.655,234.943333333,0.0
12302.0,3217.38666667,194.97,0.0
12444.0,3139.45,198.555,0.0
11197.6666667,3619.44166667,492.955,0.166666666667
11861.0,3036.89333333,372.648333333,1.0
12570.0,2956.66166667,183.931666667,2.83333333333
12478.3333333,3171.97,189.543333333,5.33333333333
