[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  95   1   1   0|   0     0 | 105k  125M|1510858867
  6   3  85   4   1   0|2152k 2204k|   0    84k|1510858868
 12  10  77   0   1   0|5474k 5603k|   0     0 |1510858869
  9   7  83   0   1   0|6209k 6337k|   0    44k|1510858870
  3   3  93   0   1   0|6390k 6509k|   0     0 |1510858871
  2   2  95   0   1   0|6255k 6371k|   0     0 |1510858872
  2   2  95   0   1   0|6534k 6657k|   0    20k|1510858873
  4   4  91   0   2   0|5892k 6015k|   0     0 |1510858874
  2   2  95   0   1   0|6107k 6231k|   0     0 |1510858875
  1   2  96   0   1   0|6373k 6494k|   0     0 |1510858876
  2   2  95   0   1   0|6146k 6270k|   0     0 |1510858877
  1   2  96   0   1   0|6481k 6595k|   0     0 |1510858878
  1   2  95   0   1   0|6573k 6694k|   0    12k|1510858879
  2   2  95   0   1   0|6329k 6448k|   0    68k|1510858880
  1   2  96   0   1   0|6737k 6869k|   0     0 |1510858881
  2   2  96   0   1   0|6545k 6666k|   0     0 |1510858882
  1   2  96   0   1   0|6339k 6460k|   0     0 |1510858883
  1   2  96   0   1   0|6426k 6561k|   0     0 |1510858884
  1   2  96   0   1   0|6651k 6771k|   0    24k|1510858885
  1   2  96   0   1   0|6289k 6412k|   0     0 |1510858886
  1   2  96   0   1   0|6521k 6648k|   0     0 |1510858887
  1   2  96   0   1   0|6819k 6946k|   0     0 |1510858888
  1   2  96   0   1   0|6659k 6786k|   0     0 |1510858889
  2   2  95   0   1   0|6467k 6591k|   0    16k|1510858890
  1   2  96   0   1   0|6376k 6502k|   0     0 |1510858891
  1   2  96   0   1   0|6269k 6386k|   0     0 |1510858892
  1   2  96   0   1   0|6339k 6462k|   0     0 |1510858893
  1   2  96   0   1   0|6144k 6253k|   0     0 |1510858894
  1   2  96   0   1   0|6513k 6635k|   0    20k|1510858895
  1   2  96   0   1   0|6629k 6758k|   0     0 |1510858896
  1   2  96   0   1   0|6372k 6491k|   0     0 |1510858897
  1   2  96   0   1   0|6490k 6623k|   0     0 |1510858898
  1   2  96   0   1   0|6545k 6665k|   0     0 |1510858899
