[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  8  11  75   0   6   0|   0     0 |3816B 1030k|1510996604
  3   5  88   0   4   0| 268k 2898k|   0     0 |1510996605
  3   5  90   0   3   0| 266k 2175k|   0     0 |1510996606
  2   5  89   0   3   0| 254k 2199k|   0     0 |1510996607
  3   5  89   1   3   0| 248k 2121k|   0    64k|1510996608
  3   5  90   0   3   0| 265k 2227k|   0     0 |1510996609
  3   5  90   0   3   0| 260k 2184k|   0     0 |1510996610
  3   5  90   0   4   0| 268k 2276k|   0     0 |1510996611
  3   5  90   0   4   0| 251k 2337k|   0     0 |1510996612
  3   5  88   2   4   0| 269k 2257k|   0    12k|1510996613
  3   5  90   0   3   0| 262k 2282k|   0     0 |1510996614
  3   5  90   0   4   0| 261k 2221k|   0     0 |1510996615
  3   5  90   0   3   0| 269k 2272k|   0     0 |1510996616
  3   5  90   0   4   0| 268k 2295k|   0     0 |1510996617
  3   5  90   0   3   0| 264k 2328k|   0     0 |1510996618
  3   5  86   2   3   0| 255k 2375k|   0    12k|1510996619
  3   5  89   0   4   0| 266k 2294k|   0     0 |1510996620
  3   5  90   0   3   0| 265k 2222k|   0     0 |1510996621
  2   4  91   0   3   0| 241k 2016k|   0     0 |1510996622
  3   5  89   0   3   0| 267k 2216k|   0    24k|1510996623
  3   5  89   1   3   0| 262k 2286k|   0    40k|1510996624
  2   4  90   0   3   0| 265k 2200k|   0     0 |1510996625
  3   5  89   0   4   0| 261k 2336k|   0     0 |1510996626
  3   5  90   0   3   0| 259k 2174k|   0     0 |1510996627
  3   5  89   0   4   0| 263k 2222k|   0  8192B|1510996628
  2   5  88   1   3   0| 260k 2201k|   0    28k|1510996629
  3   5  90   0   4   0| 261k 2254k|   0     0 |1510996630
  3   5  89   0   4   0| 267k 2269k|   0     0 |1510996631
  3   5  90   0   3   0| 263k 2270k|   0     0 |1510996632
  2   4  90   0   3   0| 262k 2244k|   0     0 |1510996633
  3   5  90   0   4   0| 267k 2241k|   0     0 |1510996634
  3   5  88   2   3   0| 266k 2304k|   0    12k|1510996635
  2   4  90   0   3   0| 251k 2245k|   0     0 |1510996636
  3   5  90   0   3   0| 259k 2162k|   0     0 |1510996637
  2   5  89   0   3   0| 267k 2173k|   0    20k|1510996638
  3   5  89   0   4   0| 264k 2298k|   0     0 |1510996639
  3   5  89   2   3   0| 269k 2242k|   0    20k|1510996640
  3   5  90   0   3   0| 268k 2269k|   0     0 |1510996641
  2   4  91   0   4   0| 216k 1820k|   0     0 |1510996642
  3   5  88   0   4   0| 257k 2276k|   0     0 |1510996643
  3   5  90   0   3   0| 259k 2180k|   0     0 |1510996644
  3   4  88   1   3   0| 264k 2210k|   0    12k|1510996645
  3   5  90   0   3   0| 266k 2269k|   0     0 |1510996646
  2   5  89   0   3   0| 261k 2220k|   0     0 |1510996647
  3   4  90   0   3   0| 273k 2255k|   0     0 |1510996648
