Throughput,Latency
1730,4.61
1714,4.66
1705,4.69
1683,4.75
1673,4.77
1738,4.61
1674,4.76
1683,4.74
1635,4.89
1669,4.79
1674,4.79
1700,4.68
1695,4.73
1699,4.7
1726,4.63
1645,4.86
1654,4.81
1715,4.68
1689,4.71
1668,4.79
1716,4.67
1716,4.65
1646,4.83
1677,4.79
1705,4.69
1687,4.73
1668,4.79
1668,4.79
1668,4.8
1622,4.92
1649,4.84
1693,4.73
1675,4.77
1644,4.83
1690,4.76
1664,4.82
1649,4.84
1678,4.76
1657,4.82
1695,4.7
1714,4.67
1700,4.7
1666,4.78
1653,4.84
1654,4.84
1657,4.81
1578,5.07
1638,4.89
1615,4.95
1677,4.76
1677,4.76
1599,4.99
1678,4.76
1705,4.7
1685,4.74
1723,4.64
1679,4.76
1678,4.75
1685,4.74
1668,4.8
1665,4.8
1699,4.71
1699,4.7
1717,4.65
1699,4.71
1704,4.68
1713,4.68
1666,4.78
1642,4.87
1658,4.82
1584,5.04
1744,4.58
1707,4.68
1702,4.69
1761,4.54
1687,4.74
1669,4.79
1672,4.78
1685,4.76
1790,4.45
