Throughput,Latency
4472,3.57
4384,3.67
4585,3.48
4355,3.65
4402,3.62
4282,3.77
4453,3.58
4477,3.55
4434,3.59
4456,3.62
4434,3.6
4336,3.67
4543,3.53
4496,3.56
4675,3.41
4279,3.72
4226,3.77
4451,3.63
4341,3.67
4607,3.46
4558,3.49
4628,3.49
4460,3.57
4613,3.45
4327,3.69
4461,3.61
4571,3.49
4621,3.44
4450,3.58
4310,3.75
4185,3.81
4273,3.72
4326,3.68
4234,3.82
4439,3.57
4470,3.6
4402,3.6
4295,3.75
4405,3.6
4238,3.8
4288,3.69
4325,3.72
4074,3.89
4275,3.77
4492,3.55
4252,3.73
4214,3.82
4348,3.69
4514,3.52
4483,3.55
4336,3.71
4299,3.69
4459,3.61
4331,3.67
4487,3.56
4431,3.64
4364,3.63
4415,3.64
4257,3.73
4391,3.64
4419,3.65
4386,3.61
4537,3.55
4206,3.82
4429,3.61
4307,3.69
4332,3.71
4305,3.69
4295,3.74
4281,3.72
4275,3.71
4517,3.57
4345,3.65
4448,3.62
4343,3.65
4365,3.69
4366,3.63
4222,3.81
4226,3.76
4257,3.75
