Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,3918.079166666667,144.7901597455272,3.5729583333333332,0.13482050027455664
2,3686.9083333333333,106.09879313715302,3.7948749999999998,0.1097314380372546
Total,7604.9875,228.29639182632846,3.6839166666666667,0.16557382138209617
