Throughput,Latency
817,4.89
838,4.75
808,4.95
905,4.41
870,4.57
800,5.01
776,5.12
832,4.8
850,4.69
838,4.77
803,4.97
851,4.68
836,4.78
861,4.62
816,4.91
831,4.78
772,5.18
805,4.95
776,5.16
792,5.03
812,4.91
872,4.58
800,4.98
795,5.02
834,4.8
853,4.68
820,4.86
822,4.86
822,4.84
802,4.99
894,4.47
872,4.56
870,4.6
832,4.79
826,4.84
854,4.67
852,4.7
940,4.25
920,4.34
880,4.53
821,4.85
882,4.53
807,4.92
856,4.67
862,4.63
861,4.65
866,4.61
806,4.96
845,4.71
853,4.69
825,4.84
856,4.66
893,4.47
898,4.44
869,4.6
856,4.67
848,4.7
851,4.69
801,4.95
883,4.55
856,4.68
832,4.79
807,4.96
801,4.97
781,5.1
792,5.05
842,4.74
836,4.79
779,5.12
821,4.87
877,4.53
806,4.97
849,4.7
861,4.63
916,4.37
827,4.83
873,4.57
869,4.59
904,4.41
853,4.68
