Throughput,Latency
7137,4.47
7254,4.39
7375,4.33
7173,4.48
6531,4.89
7614,4.21
7262,4.4
7469,4.28
7344,4.33
6954,4.62
7318,4.36
6846,4.67
6159,5.18
7130,4.49
6065,5.27
6882,4.64
6879,4.62
7093,4.54
6787,4.7
6743,4.74
6909,4.63
7525,4.24
6699,4.71
6824,4.75
7230,4.4
6995,4.55
7451,4.29
7153,4.49
6951,4.6
6890,4.61
6864,4.67
6582,4.86
6540,4.87
6284,5.09
6619,4.85
6821,4.7
5544,5.77
6630,4.79
6585,4.87
5975,5.36
6807,4.68
6953,4.59
7079,4.54
5668,5.63
7011,4.57
6269,5.07
6927,4.64
6478,4.9
6908,4.64
6898,4.64
6983,4.59
6263,5.1
6444,4.96
6446,4.95
7140,4.48
7114,4.49
6169,5.19
6530,4.89
6560,4.87
6270,5.09
6396,4.84
5300,6.22
6178,5.18
6965,4.59
6718,4.76
7199,4.44
1904,15.77
7160,4.72
6527,4.9
7020,4.57
6867,4.63
6587,4.87
6597,4.84
7225,4.42
6659,4.81
6545,4.89
6955,4.59
6530,4.86
6523,4.94
6691,4.78
